index,name,team,points,value
Carlos Henrique Casimiro2024-11-03T16:30:00Z,Carlos Henrique Casimiro,Man Utd,2.742127511,48
Ilkay Gündogan2024-11-02T15:00:00Z,Ilkay Gündogan,Man City,2.709127244,65
Bruno Guimarães Rodriguez Moura2024-11-02T12:30:00Z,Bruno Guimarães Rodriguez Moura,Newcastle,2.690271021,62
Keane Lewis-Potter2024-11-04T20:00:00Z,Keane Lewis-Potter,Brentford,2.688912109,50
Georginio Rutter2024-11-02T15:00:00Z,Georginio Rutter,Brighton,2.670532346,55
Thomas Partey2024-11-02T12:30:00Z,Thomas Partey,Arsenal,2.659125931,50
Marcus Rashford2024-11-03T16:30:00Z,Marcus Rashford,Man Utd,2.652496482,69
Lucas Tolentino Coelho de Lima2024-11-02T15:00:00Z,Lucas Tolentino Coelho de Lima,West Ham,2.636881884,59
Abdoulaye Doucouré2024-11-02T15:00:00Z,Abdoulaye Doucouré,Everton,2.594290858,52
Morgan Rogers2024-11-03T14:00:00Z,Morgan Rogers,Aston Villa,2.580628142,54
Noni Madueke2024-11-03T16:30:00Z,Noni Madueke,Chelsea,2.578232922,65
Sam Szmodics2024-11-02T15:00:00Z,Sam Szmodics,Ipswich,2.5711806,58
Justin Kluivert2024-11-02T15:00:00Z,Justin Kluivert,Bournemouth,2.568710656,53
Pedro Lomba Neto2024-11-03T16:30:00Z,Pedro Lomba Neto,Chelsea,2.560994049,62
Tomáš Souček2024-11-02T15:00:00Z,Tomáš Souček,West Ham,2.489174238,50
Ryan Christie2024-11-02T15:00:00Z,Ryan Christie,Bournemouth,2.488536363,49
Mario Lemina2024-11-02T17:30:00Z,Mario Lemina,Wolves,2.434841231,50
Christian Nørgaard2024-11-04T20:00:00Z,Christian Nørgaard,Brentford,2.41865731,48
Nicolás Domínguez2024-11-02T15:00:00Z,Nicolás Domínguez,Nott'm Forest,2.370458709,48
Son Heung-min2024-11-03T14:00:00Z,Son Heung-min,Spurs,2.361443115,99
Alexis Mac Allister2024-11-02T15:00:00Z,Alexis Mac Allister,Liverpool,2.35976323,62
Christian Eriksen2024-11-03T16:30:00Z,Christian Eriksen,Man Utd,2.311118051,54
Abdul Fatawu2024-11-02T15:00:00Z,Abdul Fatawu,Leicester,2.296866816,54
Ryan Gravenberch2024-11-02T15:00:00Z,Ryan Gravenberch,Liverpool,2.285882913,50
Ismaïla Sarr2024-11-02T17:30:00Z,Ismaïla Sarr,Crystal Palace,2.269791058,57
Jérémy Doku2024-11-02T15:00:00Z,Jérémy Doku,Man City,2.244338498,63
Jack Harrison2024-11-02T15:00:00Z,Jack Harrison,Everton,2.234246356,53
Mikel Merino2024-11-02T12:30:00Z,Mikel Merino,Arsenal,2.206902663,60
Sávio 'Savinho' Moreira de Oliveira2024-11-02T15:00:00Z,Sávio 'Savinho' Moreira de Oliveira,Man City,2.177821531,65
João Victor Gomes da Silva2024-11-02T17:30:00Z,João Victor Gomes da Silva,Wolves,2.159103349,49
Leon Bailey2024-11-03T14:00:00Z,Leon Bailey,Aston Villa,2.146733982,63
Dango Ouattara2024-11-02T15:00:00Z,Dango Ouattara,Bournemouth,2.140616212,50
Mateus Gonçalo Espanha Fernandes2024-11-02T15:00:00Z,Mateus Gonçalo Espanha Fernandes,Southampton,2.127284881,50
Harvey Barnes2024-11-02T12:30:00Z,Harvey Barnes,Newcastle,2.088621501,65
Ross Barkley2024-11-03T14:00:00Z,Ross Barkley,Aston Villa,2.076766147,52
Wilfred Ndidi2024-11-02T15:00:00Z,Wilfred Ndidi,Leicester,2.059978541,50
Mohammed Kudus2024-11-02T15:00:00Z,Mohammed Kudus,West Ham,2.052620526,62
Flynn Downes2024-11-02T15:00:00Z,Flynn Downes,Southampton,2.028043366,48
Jack Clarke2024-11-02T15:00:00Z,Jack Clarke,Ipswich,1.990873737,55
Harry Winks2024-11-02T15:00:00Z,Harry Winks,Leicester,1.985873014,45
Anthony Elanga2024-11-02T15:00:00Z,Anthony Elanga,Nott'm Forest,1.977319507,52
Sam Morsy2024-11-02T15:00:00Z,Sam Morsy,Ipswich,1.963157581,49
Carlos Baleba2024-11-02T15:00:00Z,Carlos Baleba,Brighton,1.942651803,50
Jacob Murphy2024-11-02T12:30:00Z,Jacob Murphy,Newcastle,1.940784457,51
Jack Grealish2024-11-02T15:00:00Z,Jack Grealish,Man City,1.926191921,64
Jacob Ramsey2024-11-03T14:00:00Z,Jacob Ramsey,Aston Villa,1.92516311,54
Joe Aribo2024-11-02T15:00:00Z,Joe Aribo,Southampton,1.904722999,49
Yves Bissouma2024-11-03T14:00:00Z,Yves Bissouma,Spurs,1.885249064,49
Kalvin Phillips2024-11-02T15:00:00Z,Kalvin Phillips,Ipswich,1.882136912,49
Sandro Tonali2024-11-02T12:30:00Z,Sandro Tonali,Newcastle,1.845032413,55
Jadon Sancho2024-11-03T16:30:00Z,Jadon Sancho,Chelsea,1.836579067,64
Kevin Schade2024-11-04T20:00:00Z,Kevin Schade,Brentford,1.834075876,53
Guido Rodríguez2024-11-02T15:00:00Z,Guido Rodríguez,West Ham,1.819964204,49
Jordan Ayew2024-11-02T15:00:00Z,Jordan Ayew,Leicester,1.80989992,52
Idrissa Gueye2024-11-02T15:00:00Z,Idrissa Gueye,Everton,1.808847487,49
Enzo Fernández2024-11-03T16:30:00Z,Enzo Fernández,Chelsea,1.808616152,49
Timo Werner2024-11-03T14:00:00Z,Timo Werner,Spurs,1.790594055,62
Crysencio Summerville2024-11-02T15:00:00Z,Crysencio Summerville,West Ham,1.788484494,57
Tyler Dibling2024-11-02T15:00:00Z,Tyler Dibling,Southampton,1.786433104,46
Omari Giraud-Hutchinson2024-11-02T15:00:00Z,Omari Giraud-Hutchinson,Ipswich,1.779319119,53
Conor Chaplin2024-11-02T15:00:00Z,Conor Chaplin,Ipswich,1.773305036,52
Sander Berge2024-11-04T20:00:00Z,Sander Berge,Fulham,1.772485312,50
Morgan Gibbs-White2024-11-02T15:00:00Z,Morgan Gibbs-White,Nott'm Forest,1.771887523,63
Raheem Sterling2024-11-02T12:30:00Z,Raheem Sterling,Arsenal,1.763912177,67
Reiss Nelson2024-11-04T20:00:00Z,Reiss Nelson,Fulham,1.76323282,50
Will Hughes2024-11-02T17:30:00Z,Will Hughes,Crystal Palace,1.732166645,49
Carlos Roberto Forbs Borges2024-11-02T17:30:00Z,Carlos Roberto Forbs Borges,Wolves,1.727122673,55
Yasin Ayari2024-11-02T15:00:00Z,Yasin Ayari,Brighton,1.708401064,50
Jack Hinshelwood2024-11-02T15:00:00Z,Jack Hinshelwood,Brighton,1.687215691,50
Fábio Freitas Gouveia Carvalho2024-11-04T20:00:00Z,Fábio Freitas Gouveia Carvalho,Brentford,1.678499975,48
Wes Burns2024-11-02T15:00:00Z,Wes Burns,Ipswich,1.648590898,49
João Pedro Ferreira Silva2024-11-02T15:00:00Z,João Pedro Ferreira Silva,Nott'm Forest,1.640419507,59
Adam Wharton2024-11-02T17:30:00Z,Adam Wharton,Crystal Palace,1.619202357,48
Luis Sinisterra2024-11-02T15:00:00Z,Luis Sinisterra,Bournemouth,1.612259854,50
Pape Matar Sarr2024-11-03T14:00:00Z,Pape Matar Sarr,Spurs,1.577314438,49
Matheus Luiz Nunes2024-11-02T15:00:00Z,Matheus Luiz Nunes,Man City,1.57711525,49
Tommy Doyle2024-11-02T17:30:00Z,Tommy Doyle,Wolves,1.571771959,48
Daichi Kamada2024-11-02T17:30:00Z,Daichi Kamada,Crystal Palace,1.524723816,51
Amadou Onana2024-11-03T14:00:00Z,Amadou Onana,Aston Villa,1.497430608,50
Yankuba Minteh2024-11-02T15:00:00Z,Yankuba Minteh,Brighton,1.483239535,53
Oliver Skipp2024-11-02T15:00:00Z,Oliver Skipp,Leicester,1.458003876,49
André Trindade da Costa Neto2024-11-02T17:30:00Z,André Trindade da Costa Neto,Wolves,1.452303065,50
Jefferson Lerma Solís2024-11-02T17:30:00Z,Jefferson Lerma Solís,Crystal Palace,1.450596515,48
Edson Álvarez Velázquez2024-11-02T15:00:00Z,Edson Álvarez Velázquez,West Ham,1.4429892,50
James Garner2024-11-02T15:00:00Z,James Garner,Everton,1.42664301,50
Jean-Ricner Bellegarde2024-11-02T17:30:00Z,Jean-Ricner Bellegarde,Wolves,1.387129647,50
Christopher Nkunku2024-11-03T16:30:00Z,Christopher Nkunku,Chelsea,1.3865187,60
Ramón Sosa2024-11-02T15:00:00Z,Ramón Sosa,Nott'm Forest,1.366173214,55
John McGinn2024-11-03T14:00:00Z,John McGinn,Aston Villa,1.36559399,52
Miguel Almirón Rejala2024-11-02T12:30:00Z,Miguel Almirón Rejala,Newcastle,1.364071134,56
Alex Scott2024-11-02T15:00:00Z,Alex Scott,Bournemouth,1.345306582,48
Amad Diallo2024-11-03T16:30:00Z,Amad Diallo,Man Utd,1.323982499,49
Pablo Sarabia2024-11-02T17:30:00Z,Pablo Sarabia,Wolves,1.309972562,51
Roméo Lavia2024-11-03T16:30:00Z,Roméo Lavia,Chelsea,1.298324565,45
Orel Mangala2024-11-02T15:00:00Z,Orel Mangala,Everton,1.293806682,50
Sean Longstaff2024-11-02T12:30:00Z,Sean Longstaff,Newcastle,1.263327074,47
Rodrigo Bentancur2024-11-03T14:00:00Z,Rodrigo Bentancur,Spurs,1.254870017,50
Hwang Hee-chan2024-11-02T17:30:00Z,Hwang Hee-chan,Wolves,1.235219799,61
Kobbie Mainoo2024-11-03T16:30:00Z,Kobbie Mainoo,Man Utd,1.230102371,52
Bilal El Khannouss2024-11-02T15:00:00Z,Bilal El Khannouss,Leicester,1.194043073,49
Mykhailo Mudryk2024-11-03T16:30:00Z,Mykhailo Mudryk,Chelsea,1.169188194,62
Joe Willock2024-11-02T12:30:00Z,Joe Willock,Newcastle,1.159462759,48
Carlos Soler2024-11-02T15:00:00Z,Carlos Soler,West Ham,1.155309589,50
James Ward-Prowse2024-11-02T15:00:00Z,James Ward-Prowse,Nott'm Forest,1.117163512,62
Jesper Lindstrøm2024-11-02T15:00:00Z,Jesper Lindstrøm,Everton,1.105265546,52
Gonçalo Manuel Ganchinho Guedes2024-11-02T17:30:00Z,Gonçalo Manuel Ganchinho Guedes,Wolves,1.099575262,53
Mathias Jensen2024-11-04T20:00:00Z,Mathias Jensen,Brentford,1.098787697,53
Chiedozie Ogbene2024-11-02T15:00:00Z,Chiedozie Ogbene,Ipswich,1.097614244,50
Tom Cairney2024-11-04T20:00:00Z,Tom Cairney,Fulham,1.081907662,48
Mats Wieffer2024-11-02T15:00:00Z,Mats Wieffer,Brighton,1.055902374,48
Saša Lukić2024-11-04T20:00:00Z,Saša Lukić,Fulham,1.050062979,49
Julio Enciso2024-11-02T15:00:00Z,Julio Enciso,Brighton,1.039449655,54
Bobby De Cordova-Reid2024-11-02T15:00:00Z,Bobby De Cordova-Reid,Leicester,1.015620076,52
Jorge Luiz Frello Filho2024-11-02T12:30:00Z,Jorge Luiz Frello Filho,Arsenal,0.963018872,48
Antony Matheus dos Santos2024-11-03T16:30:00Z,Antony Matheus dos Santos,Man Utd,0.947354151,57
João Félix Sequeira2024-11-03T16:30:00Z,João Félix Sequeira,Chelsea,0.947166143,61
Martin Ødegaard2024-11-02T12:30:00Z,Martin Ødegaard,Arsenal,0.93789405,82
Jaden Philogene2024-11-03T14:00:00Z,Jaden Philogene,Aston Villa,0.924756843,53
Harry Wilson2024-11-04T20:00:00Z,Harry Wilson,Fulham,0.918538543,53
Adam Lallana2024-11-02T15:00:00Z,Adam Lallana,Southampton,0.867577041,50
Kevin De Bruyne2024-11-02T15:00:00Z,Kevin De Bruyne,Man City,0.812751955,94
Jeffrey Schlupp2024-11-02T17:30:00Z,Jeffrey Schlupp,Crystal Palace,0.812256839,47
Jens Cajuste2024-11-02T15:00:00Z,Jens Cajuste,Ipswich,0.811260012,45
Kamaldeen Sulemana2024-11-02T15:00:00Z,Kamaldeen Sulemana,Southampton,0.746484151,50
Jack Taylor2024-11-02T15:00:00Z,Jack Taylor,Ipswich,0.733410734,48
Yehor Yarmoliuk2024-11-04T20:00:00Z,Yehor Yarmoliuk,Brentford,0.718570271,44
Renato Palma Veiga2024-11-03T16:30:00Z,Renato Palma Veiga,Chelsea,0.712636746,45
Will Smallbone2024-11-02T15:00:00Z,Will Smallbone,Southampton,0.703545803,50
David Brooks2024-11-02T15:00:00Z,David Brooks,Bournemouth,0.700284544,49
Harrison Reed2024-11-04T20:00:00Z,Harrison Reed,Fulham,0.699473698,48
Brajan Gruda2024-11-02T15:00:00Z,Brajan Gruda,Brighton,0.694740956,54
Mikey Moore2024-11-03T14:00:00Z,Mikey Moore,Spurs,0.668006044,45
Tim Iroegbunam2024-11-02T15:00:00Z,Tim Iroegbunam,Everton,0.609133843,45
Ethan Nwaneri2024-11-02T12:30:00Z,Ethan Nwaneri,Arsenal,0.585686516,45
Endo Wataru2024-11-02T15:00:00Z,Endo Wataru,Liverpool,0.583090275,47
Manuel Ugarte2024-11-03T16:30:00Z,Manuel Ugarte,Man Utd,0.552234139,49
Emiliano Buendía Stati2024-11-03T14:00:00Z,Emiliano Buendía Stati,Aston Villa,0.529214621,53
Rodrigo Martins Gomes2024-11-02T17:30:00Z,Rodrigo Martins Gomes,Wolves,0.480930014,52
Myles Lewis-Skelly2024-11-02T12:30:00Z,Myles Lewis-Skelly,Arsenal,0.445790498,45
Boubacar Kamara2024-11-03T14:00:00Z,Boubacar Kamara,Aston Villa,0.444313334,50
Wilson Odobert2024-11-03T14:00:00Z,Wilson Odobert,Spurs,0.444041578,53
Archie Gray2024-11-03T14:00:00Z,Archie Gray,Spurs,0.437165462,47
Boubakary Soumaré2024-11-02T15:00:00Z,Boubakary Soumaré,Leicester,0.428255221,44
Asher Agbinone2024-11-02T17:30:00Z,Asher Agbinone,Crystal Palace,0.401228455,45
Simon Adingra2024-11-02T15:00:00Z,Simon Adingra,Brighton,0.392146531,54
Ben Brereton Díaz2024-11-02T15:00:00Z,Ben Brereton Díaz,Southampton,0.37898068,51
Rodrigo 'Rodri' Hernandez2024-11-02T15:00:00Z,Rodrigo 'Rodri' Hernandez,Man City,0.331250922,63
Tyler Adams2024-11-02T15:00:00Z,Tyler Adams,Bournemouth,0.31987969,49
Cheick Doucouré2024-11-02T17:30:00Z,Cheick Doucouré,Crystal Palace,0.315434407,49
Mason Mount2024-11-03T16:30:00Z,Mason Mount,Man Utd,0.314788134,63
James Milner2024-11-02T15:00:00Z,James Milner,Brighton,0.293962546,50
Federico Chiesa2024-11-02T15:00:00Z,Federico Chiesa,Liverpool,0.287017521,68
Ibrahim Sangaré2024-11-02T15:00:00Z,Ibrahim Sangaré,Nott'm Forest,0.258294852,44
Luis Guilherme Lira dos Santos2024-11-02T15:00:00Z,Luis Guilherme Lira dos Santos,West Ham,0.256256373,48
Ryan Fraser2024-11-02T15:00:00Z,Ryan Fraser,Southampton,0.253764507,48
Yunus Emre Konak2024-11-04T20:00:00Z,Yunus Emre Konak,Brentford,0.237643544,45
Massimo Luongo2024-11-02T15:00:00Z,Massimo Luongo,Ipswich,0.232947685,45
Lucas Bergvall2024-11-03T14:00:00Z,Lucas Bergvall,Spurs,0.230179653,45
Kiernan Dewsbury-Hall2024-11-03T16:30:00Z,Kiernan Dewsbury-Hall,Chelsea,0.225707098,56
Daniel Castelo Podence2024-11-02T17:30:00Z,Daniel Castelo Podence,Wolves,0.205245302,55
Billy Gilmour2024-11-02T15:00:00Z,Billy Gilmour,Brighton,0.198653748,50
Lesley Ugochukwu2024-11-02T15:00:00Z,Lesley Ugochukwu,Southampton,0.167817374,45
Conor Gallagher2024-11-03T16:30:00Z,Conor Gallagher,Chelsea,0.163117462,59
Harvey Elliott2024-11-02T15:00:00Z,Harvey Elliott,Liverpool,0.162199147,52
Andy Irving2024-11-02T15:00:00Z,Andy Irving,West Ham,0.158373201,48
James McAtee2024-11-02T15:00:00Z,James McAtee,Man City,0.154789471,47
Moussa Diaby2024-11-03T14:00:00Z,Moussa Diaby,Aston Villa,0.146480099,65
Philip Billing2024-11-02T15:00:00Z,Philip Billing,Bournemouth,0.146165752,48
Maxwel Cornet2024-11-02T15:00:00Z,Maxwel Cornet,Southampton,0.141263448,48
Toby Collyer2024-11-03T16:30:00Z,Toby Collyer,Man Utd,0.140126246,45
Pascal Groß2024-11-02T15:00:00Z,Pascal Groß,Brighton,0.1393273,65
Marcus Myers-Harness2024-11-02T15:00:00Z,Marcus Myers-Harness,Ipswich,0.137956366,49
Samuel Edozie2024-11-02T15:00:00Z,Samuel Edozie,Southampton,0.136703848,49
Scott McTominay2024-11-03T16:30:00Z,Scott McTominay,Man Utd,0.13213705,49
Kasey McAteer2024-11-02T15:00:00Z,Kasey McAteer,Leicester,0.127891251,48
Carlos Alcaraz Durán2024-11-02T15:00:00Z,Carlos Alcaraz Durán,Southampton,0.117639795,49
Frank Onyeka2024-11-04T20:00:00Z,Frank Onyeka,Brentford,0.115184284,49
Solly March2024-11-02T15:00:00Z,Solly March,Brighton,0.110571105,65
Fábio Ferreira Vieira2024-11-02T12:30:00Z,Fábio Ferreira Vieira,Arsenal,0.094675428,54
Francisco Jorge Tomás Oliveira2024-11-02T17:30:00Z,Francisco Jorge Tomás Oliveira,Wolves,0.092800274,45
Samuel Iling-Junior2024-11-03T14:00:00Z,Samuel Iling-Junior,Aston Villa,0.087242165,54
Boubacar Traoré2024-11-02T17:30:00Z,Boubacar Traoré,Wolves,0.086861676,48
Romain Faivre2024-11-02T15:00:00Z,Romain Faivre,Bournemouth,0.085813945,50
Nico O'Reilly2024-11-02T15:00:00Z,Nico O'Reilly,Man City,0.085411142,50
Oscar Bobb2024-11-02T15:00:00Z,Oscar Bobb,Man City,0.082608696,47
Manor Solomon2024-11-03T14:00:00Z,Manor Solomon,Spurs,0.081810853,54
Pierre-Emile Højbjerg2024-11-03T14:00:00Z,Pierre-Emile Højbjerg,Spurs,0.081143264,50
Danilo dos Santos de Oliveira2024-11-02T15:00:00Z,Danilo dos Santos de Oliveira,Nott'm Forest,0.079794778,47
Samuel Amo-Ameyaw2024-11-02T15:00:00Z,Samuel Amo-Ameyaw,Southampton,0.07744547,45
Matt O'Riley2024-11-02T15:00:00Z,Matt O'Riley,Brighton,0.073964437,55
Giovani Lo Celso2024-11-03T14:00:00Z,Giovani Lo Celso,Spurs,0.073534376,49
Nathan Broadhead2024-11-02T15:00:00Z,Nathan Broadhead,Ipswich,0.070599138,49
Lewis Miley2024-11-02T12:30:00Z,Lewis Miley,Newcastle,0.069202259,50
Facundo Pellistri Rebollo2024-11-03T16:30:00Z,Facundo Pellistri Rebollo,Man Utd,0.06913132,50
Lewis O'Brien2024-11-02T15:00:00Z,Lewis O'Brien,Nott'm Forest,0.066696965,50
Bryan Gil Salvatierra2024-11-03T14:00:00Z,Bryan Gil Salvatierra,Spurs,0.065473342,50
Josh Dasilva2024-11-04T20:00:00Z,Josh Dasilva,Brentford,0.065132913,48
Hamza Choudhury2024-11-02T15:00:00Z,Hamza Choudhury,Leicester,0.063763484,44
Gustavo Nunes Fernandes Gomes2024-11-04T20:00:00Z,Gustavo Nunes Fernandes Gomes,Brentford,0.063494387,49
George Earthy2024-11-02T15:00:00Z,George Earthy,West Ham,0.063230336,45
Harrison Armstrong2024-11-02T15:00:00Z,Harrison Armstrong,Everton,0.062415411,45
Carney Chukwuemeka2024-11-03T16:30:00Z,Carney Chukwuemeka,Chelsea,0.059872374,48
Martial Godo2024-11-04T20:00:00Z,Martial Godo,Fulham,0.055048621,45
Josh King2024-11-04T20:00:00Z,Josh King,Fulham,0.055048621,45
Luke Harris2024-11-04T20:00:00Z,Luke Harris,Fulham,0.053375428,45
Lewis Dobbin2024-11-03T14:00:00Z,Lewis Dobbin,Aston Villa,0.052969432,50
Jeremy Sarmiento Morante2024-11-02T15:00:00Z,Jeremy Sarmiento Morante,Brighton,0.050707583,49
Enzo Barrenechea2024-11-03T14:00:00Z,Enzo Barrenechea,Aston Villa,0.0504242,49
Tyler Morton2024-11-02T15:00:00Z,Tyler Morton,Liverpool,0.049620517,44
Hamed Traorè2024-11-02T15:00:00Z,Hamed Traorè,Bournemouth,0.049135048,45
Jaidon Anthony2024-11-02T15:00:00Z,Jaidon Anthony,Bournemouth,0.048688052,45
Tawanda Chirewa2024-11-02T17:30:00Z,Tawanda Chirewa,Wolves,0.045767228,45
Salah-Eddine Oulad M'hand2024-11-02T12:30:00Z,Salah-Eddine Oulad M'hand,Arsenal,0.045636297,45
Jenson Metcalfe2024-11-02T15:00:00Z,Jenson Metcalfe,Everton,0.04523387,45
Ismeal Kabia2024-11-02T12:30:00Z,Ismeal Kabia,Arsenal,0.043389593,45
Wanya Marçal-Madivádua2024-11-02T15:00:00Z,Wanya Marçal-Madivádua,Leicester,0.042693284,45
Will Alves2024-11-02T15:00:00Z,Will Alves,Leicester,0.042693284,45
Luke Cundle2024-11-02T17:30:00Z,Luke Cundle,Wolves,0.041223563,45
Alfie Devine2024-11-03T14:00:00Z,Alfie Devine,Spurs,0.041196415,45
Joe Hodge2024-11-02T17:30:00Z,Joe Hodge,Wolves,0.041180892,45
Enso González2024-11-02T17:30:00Z,Enso González,Wolves,0.041137428,45
Stefan Bajčetić Maquieira2024-11-02T15:00:00Z,Stefan Bajčetić Maquieira,Liverpool,0.040520548,45
Ibrahim Osman2024-11-02T15:00:00Z,Ibrahim Osman,Brighton,0.04029279,50
Andrew Moran2024-11-02T15:00:00Z,Andrew Moran,Brighton,0.04029279,50
Cameron Humphreys2024-11-02T15:00:00Z,Cameron Humphreys,Ipswich,0.040276521,45
Ryan Trevitt2024-11-04T20:00:00Z,Ryan Trevitt,Brentford,0.040211261,45
Bobby Clark2024-11-02T15:00:00Z,Bobby Clark,Liverpool,0.039358899,45
Justin Devenny2024-11-02T17:30:00Z,Justin Devenny,Crystal Palace,0.039230317,45
Naouirou Ahamada2024-11-02T17:30:00Z,Naouirou Ahamada,Crystal Palace,0.038525488,45
Mahmoud Dahoud2024-11-02T15:00:00Z,Mahmoud Dahoud,Brighton,0.038456805,49
Michael Golding2024-11-02T15:00:00Z,Michael Golding,Leicester,0.038248576,44
David Ozoh2024-11-02T17:30:00Z,David Ozoh,Crystal Palace,0.03757271,45
Jack Fletcher2024-11-03T16:30:00Z,Jack Fletcher,Man Utd,0.037470721,45
Jesurun Rak-Sakyi2024-11-02T17:30:00Z,Jesurun Rak-Sakyi,Crystal Palace,0.036683484,45
Matheus França de Oliveira2024-11-02T17:30:00Z,Matheus França de Oliveira,Crystal Palace,0.035764952,44
Ben Doak2024-11-02T15:00:00Z,Ben Doak,Liverpool,0.034180718,45
Leander Dendoncker2024-11-03T14:00:00Z,Leander Dendoncker,Aston Villa,0.033275736,45
James McConnell2024-11-02T15:00:00Z,James McConnell,Liverpool,0.033028871,44
Hannibal Mejbri2024-11-03T16:30:00Z,Hannibal Mejbri,Man Utd,0.032487485,45
Eric da Silva Moreira2024-11-02T15:00:00Z,Eric da Silva Moreira,Nott'm Forest,0.031375834,45
Kaden Rodney2024-11-02T17:30:00Z,Kaden Rodney,Crystal Palace,0.030545109,45
Franco Umeh-Chibueze2024-11-02T17:30:00Z,Franco Umeh-Chibueze,Crystal Palace,0.030545109,45
Cesare Casadei2024-11-03T16:30:00Z,Cesare Casadei,Chelsea,0.030384012,45
Malcolm Ebiowei2024-11-02T17:30:00Z,Malcolm Ebiowei,Crystal Palace,0.030242798,45
Jakub Moder2024-11-02T15:00:00Z,Jakub Moder,Brighton,0.027141548,44
Myles Peart-Harris2024-11-04T20:00:00Z,Myles Peart-Harris,Brentford,0.026025021,45
Josh Bowler2024-11-02T15:00:00Z,Josh Bowler,Nott'm Forest,0.025462944,45
Tony Yogane2024-11-04T20:00:00Z,Tony Yogane,Brentford,0.025455333,45
