index,name,team,points,value
Ederson Santana de Moraes2024-11-02T15:00:00Z,Ederson Santana de Moraes,Man City,3.139257476258747,55
Scott Carson2024-11-02T15:00:00Z,Scott Carson,Man City,0.021847107324188805,40
Stefan Ortega Moreno2024-11-02T15:00:00Z,Stefan Ortega Moreno,Man City,0.12612983567027305,53
Lucas Bergström2024-11-03T16:30:00Z,Lucas Bergström,Chelsea,0.014467087949499262,40
Filip Jørgensen2024-11-03T16:30:00Z,Filip Jørgensen,Chelsea,0.03380529876816653,43
Marcus Bettinelli2024-11-03T16:30:00Z,Marcus Bettinelli,Chelsea,0.014449179364428548,40
Robert Sánchez2024-11-03T16:30:00Z,Robert Sánchez,Chelsea,2.578816484003438,47
Đorđe Petrović2024-11-03T16:30:00Z,Đorđe Petrović,Chelsea,0.08902067203044627,44
Oliwier Zych2024-11-03T14:00:00Z,Oliwier Zych,Aston Villa,0.016789245827387268,40
Killian Cahill2024-11-02T15:00:00Z,Killian Cahill,Brighton,0.020517015907062706,40
Harvey Davies2024-11-02T15:00:00Z,Harvey Davies,Liverpool,0.032688106490695715,40
Mark Flekken2024-11-04T20:00:00Z,Mark Flekken,Brentford,3.757803834101123,45
Guglielmo Vicario2024-11-03T14:00:00Z,Guglielmo Vicario,Spurs,3.008410192099615,50
Hákon Valdimarsson2024-11-04T20:00:00Z,Hákon Valdimarsson,Brentford,0.017122973900361677,40
Fraser Forster2024-11-03T14:00:00Z,Fraser Forster,Spurs,0.04900883474850028,44
Vítezslav Jaros2024-11-02T15:00:00Z,Vítezslav Jaros,Liverpool,0.46477660483939365,40
Alfie Whiteman2024-11-03T14:00:00Z,Alfie Whiteman,Spurs,0.023369643235811366,40
Brandon Austin2024-11-03T14:00:00Z,Brandon Austin,Spurs,0.023369643235811366,40
Alisson Ramses Becker2024-11-02T15:00:00Z,Alisson Ramses Becker,Liverpool,1.839410940712889,54
Karl Hein2024-11-02T12:30:00Z,Karl Hein,Arsenal,0.02894382622330794,40
Caoimhin Kelleher2024-11-02T15:00:00Z,Caoimhin Kelleher,Liverpool,1.5745536440861654,44
