index,name,team,points,value
Joe Gauci2024-11-23T15:00:00Z,Joe Gauci,Aston Villa,0.037901703029235345,40
Filip Marschall2024-11-23T15:00:00Z,Filip Marschall,Aston Villa,0.037901703029235345,40
Viljami Sinisalo2024-11-23T15:00:00Z,Viljami Sinisalo,Aston Villa,0.037901703029235345,40
Norberto Murara Neto2024-11-23T15:00:00Z,Norberto Murara Neto,Arsenal,0.30324927797068674,43
José Malheiro de Sá2024-11-23T15:00:00Z,José Malheiro de Sá,Wolves,2.899563777780907,43
Tom King2024-11-23T15:00:00Z,Tom King,Wolves,0.007221590406892583,40
Daniel Bentley2024-11-23T15:00:00Z,Daniel Bentley,Wolves,0.030355158475543806,40
Steven Benda2024-11-23T15:00:00Z,Steven Benda,Fulham,0.02491032164898728,40
Bernd Leno2024-11-23T15:00:00Z,Bernd Leno,Fulham,3.1726869508427176,50
Carlos Miguel dos Santos Pereira2024-11-23T15:00:00Z,Carlos Miguel dos Santos Pereira,Nott'm Forest,0.033592915323261745,43
Mark Travers2024-11-23T15:00:00Z,Mark Travers,Bournemouth,2.158064894430475,44
Will Dennis2024-11-23T15:00:00Z,Will Dennis,Bournemouth,0.025410021643416575,40
Matz Sels2024-11-23T15:00:00Z,Matz Sels,Nott'm Forest,2.415381663428335,47
Alex Paulsen2024-11-23T15:00:00Z,Alex Paulsen,Bournemouth,0.025410021643416575,40
Sam Johnstone2024-11-23T15:00:00Z,Sam Johnstone,Wolves,0.365146919676794,44
Daniel Iversen2024-11-23T12:30:00Z,Daniel Iversen,Leicester,0.026301858653541774,40
Danny Ward2024-11-23T12:30:00Z,Danny Ward,Leicester,0.026301858653541774,40
Jakub Stolarczyk2024-11-23T12:30:00Z,Jakub Stolarczyk,Leicester,0.026301858653541774,40
Mads Hermansen2024-11-23T12:30:00Z,Mads Hermansen,Leicester,2.334033923513992,45
Asmir Begovic2024-11-23T15:00:00Z,Asmir Begovic,Everton,0.018371319474095718,40
Wes Foderingham2024-11-25T20:00:00Z,Wes Foderingham,West Ham,0.1355590976652469,44
Odysseas Vlachodimos2024-11-25T20:00:00Z,Odysseas Vlachodimos,Newcastle,0.05404984114462394,43
Nick Pope2024-11-25T20:00:00Z,Nick Pope,Newcastle,3.186156774047609,50
John Ruddy2024-11-25T20:00:00Z,John Ruddy,Newcastle,0.01696992441302903,40
Alphonse Areola2024-11-25T20:00:00Z,Alphonse Areola,West Ham,0.4248851210378783,43
Łukasz Fabiański2024-11-25T20:00:00Z,Łukasz Fabiański,West Ham,1.9802688846337506,40
Martin Dúbravka2024-11-25T20:00:00Z,Martin Dúbravka,Newcastle,0.04336354826625552,43
Tom Heaton2024-11-24T16:30:00Z,Tom Heaton,Man Utd,0.019712856788669374,40
Altay Bayindir2024-11-24T16:30:00Z,Altay Bayindir,Man Utd,0.05473515060159685,43
André Onana2024-11-24T16:30:00Z,André Onana,Man Utd,3.602026869303553,51
Arijanet Muric2024-11-24T16:30:00Z,Arijanet Muric,Ipswich,3.2308303104324554,44
Christian Walton2024-11-24T16:30:00Z,Christian Walton,Ipswich,0.14287938061352745,44
Cieran Slicker2024-11-24T16:30:00Z,Cieran Slicker,Ipswich,0.021406797477889993,40
Aaron Ramsdale2024-11-24T14:00:00Z,Aaron Ramsdale,Southampton,2.925696068401253,44
João Neves Virgínia2024-11-23T15:00:00Z,João Neves Virgínia,Everton,0.019190883296118583,40
Jordan Pickford2024-11-23T15:00:00Z,Jordan Pickford,Everton,3.51095653708919,49
Matt Turner2024-11-23T15:00:00Z,Matt Turner,Crystal Palace,0.12155243164753597,40
Remi Matthews2024-11-23T15:00:00Z,Remi Matthews,Crystal Palace,0.01066413702253047,40
Dean Henderson2024-11-23T15:00:00Z,Dean Henderson,Crystal Palace,2.3017391949159114,44
Gavin Bazunu2024-11-24T14:00:00Z,Gavin Bazunu,Southampton,0.032378511352496864,43
Alex McCarthy2024-11-24T14:00:00Z,Alex McCarthy,Southampton,0.23584249048757674,44
Joe Lumley2024-11-24T14:00:00Z,Joe Lumley,Southampton,0.008001619732404881,40
Mateusz Lis2024-11-24T14:00:00Z,Mateusz Lis,Southampton,0.008001619732404881,40
