,total_points,was_home,kickoff_time,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,cost,position,team,GW,match_result,opponent,last_season_position,opponent_last_season_position,percent_value,position rank,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,selected_by_percent_ex,now_cost_ex,team Goal scored,team Goal conceded,element_type_ex,season,mean assists 3,mean assists all,mean bonus 3,mean bonus all,mean bps 3,mean bps all,mean clean_sheets 3,mean clean_sheets all,mean creativity 3,mean creativity all,mean goals_conceded 3,mean goals_conceded all,mean goals_scored 3,mean goals_scored all,mean ict_index 3,mean ict_index all,mean influence 3,mean influence all,mean minutes 3,mean minutes all,mean own_goals 3,mean own_goals all,mean penalties_missed 3,mean penalties_missed all,mean penalties_saved 3,mean penalties_saved all,mean red_cards 3,mean red_cards all,mean saves 3,mean saves all,mean selected 3,mean selected all,mean threat 3,mean threat all,mean total_points 3,mean total_points all,mean transfers_in 3,mean transfers_in all,mean transfers_out 3,mean transfers_out all,mean value 3,mean value all,mean match_result 3,mean match_result all,mean team Goal scored 3,mean team Goal scored all,mean team Goal conceded 3,mean team Goal conceded all,std bps 3,std creativity 3,std ict_index 3,std influence 3,std minutes 3,std selected 3,std threat 3,std total_points 3,std transfers_in 3,std transfers_out 3,std value 3,ratio_goal_scored 3,ratio_goal_scored all,opp mean team Goal scored 3,opp mean team Goal conceded 3,opp mean team Goal scored all,opp mean team Goal conceded all,opp mean match_result all
0,0.0,True,2024-09-14T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,-18235.0,34084.0,0.0,18235.0,João Cavaco Cancelo,53.0,DEF,Man City,4,3.0,Bournemouth,1,12,3.1604054859868813,6,,,,,,,,,,,,,,,,,2.0,1.0,,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68082.0,68082.0,0.0,0.0,0.0,0.0,1551.3333333333333,1551.3333333333333,15975.333333333334,15975.333333333334,54.0,54.0,3.0,3.0,3.0,3.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,11596.325481231832,0.0,0.0,1235.795380401716,11723.093372579706,0.816496580927726,0.0,0.0,3.0,2.0,3.0,2.0,2.0
1,1.0,True,2024-09-14T14:00:00Z,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.6,12.8,2.0,2.8,47,656041.0,1161030.0,746561.0,90520.0,Rico Lewis,48.0,DEF,Man City,4,3.0,Bournemouth,1,12,2.802623732856291,7,2.0,0.0,52.0,804.0,9.0,195.9,148.0,114.0,2.0,215.0,45.8,4.0,0.0,1.0,0.4,42.0,2.0,1.0,,2024-25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,18.333333333333332,18.333333333333332,0.3333333333333333,0.3333333333333333,9.633333333333335,9.633333333333335,0.6666666666666666,0.6666666666666666,0.0,0.0,4.2,4.2,19.2,19.2,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227143.66666666666,227143.66666666666,13.333333333333334,13.333333333333334,4.666666666666667,4.666666666666667,136394.33333333334,136394.33333333334,25442.0,25442.0,45.333333333333336,45.333333333333336,3.0,3.0,3.0,3.0,0.6666666666666666,0.6666666666666666,6.649979114420001,5.54276304943863,1.39522996909709,12.047683041426126,0.0,161907.86284043017,7.542472332656507,1.8856180831641267,108069.7953371904,25729.13144019181,0.4714045207910317,0.0,0.0,3.0,2.0,3.0,2.0,2.0
2,1.0,True,2024-09-14T14:00:00Z,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.1,49,4684.0,10144.0,6680.0,1996.0,Matheus Luiz Nunes,49.0,MID,Man City,4,3.0,Bournemouth,1,12,2.9218843172331543,10,0.0,2.0,32.0,831.0,13.0,221.3,146.0,150.0,1.0,118.0,51.8,2.0,1.0,0.0,0.1,47.0,2.0,1.0,,2024-25,0.3333333333333333,0.3333333333333333,0.0,0.0,7.0,7.0,0.0,0.0,5.1,5.1,0.0,0.0,0.0,0.0,1.5,1.5,7.8,7.8,6.333333333333333,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.0,3739.0,2.0,2.0,1.6666666666666667,1.6666666666666667,285.6666666666667,285.6666666666667,540.3333333333334,540.3333333333334,49.666666666666664,49.666666666666664,3.0,3.0,3.0,3.0,0.6666666666666666,0.6666666666666666,7.874007874011811,6.792643079096678,2.051016008388688,10.889750532802239,8.259674462242579,233.46091750012462,2.8284271247461903,1.699673171197595,205.09564164609208,382.99376264140676,0.4714045207910317,0.0,0.0,3.0,2.0,3.0,2.0,2.0
3,13.0,True,2024-09-14T14:00:00Z,90.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,58.0,72.2,1.5,85.0,15.9,152,684275.0,6928685.0,791306.0,107031.0,Erling Haaland,154.0,FWD,Man City,4,3.0,Bournemouth,1,12,9.063804412641622,0,27.0,8.0,217.0,2553.0,25.0,367.2,1094.6,1581.0,29.0,792.0,303.3,11.0,0.0,1.0,73.6,143.0,2.0,1.0,,2024-25,0.0,0.0,2.6666666666666665,2.6666666666666665,68.0,68.0,0.3333333333333333,0.3333333333333333,5.0,5.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,2.3333333333333335,14.766666666666666,14.766666666666666,80.13333333333333,80.13333333333333,89.66666666666667,89.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5223486.333333333,5223486.333333333,62.333333333333336,62.333333333333336,13.666666666666666,13.666666666666666,306012.6666666667,306012.6666666667,42811.333333333336,42811.333333333336,150.33333333333334,150.33333333333334,3.0,3.0,3.0,3.0,0.6666666666666666,0.6666666666666666,26.695817400234567,4.451965857910412,5.138309276622244,31.171496951898575,0.4714045207910317,672361.3196931806,18.553226733434325,4.714045207910316,263285.02188101946,31722.436490422497,0.4714045207910317,77.77777777777779,77.77777777777779,3.0,2.0,3.0,2.0,2.0
4,2.0,True,2024-09-22T15:30:00Z,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,36.2,9.0,4.8,65,2235.0,35485.0,7190.0,4955.0,Ilkay Gündogan,65.0,MID,Man City,4,1.0,Bournemouth,1,12,3.875968992248062,3,,,,,,,,,,,,,,,,,2.0,2.0,,2024-25,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,25.633333333333336,25.633333333333336,0.3333333333333333,0.3333333333333333,0.0,0.0,3.8666666666666667,3.8666666666666667,6.8,6.8,43.666666666666664,43.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22833.0,22833.0,6.333333333333333,6.333333333333333,1.3333333333333333,1.3333333333333333,11612.0,11612.0,5513.0,5513.0,65.0,65.0,3.0,3.0,3.0,3.0,1.0,1.0,4.546060565661952,21.505399838696842,3.395421754199158,6.864400920692204,32.78549814916481,10241.69266609122,6.342099196813483,0.4714045207910317,6055.8941536324755,3702.130557755448,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0
5,0.0,True,2024-09-14T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,-39890.0,158393.0,4220.0,44110.0,Nathan Aké,53.0,DEF,Man City,4,3.0,Bournemouth,1,12,3.2200357781753133,3,2.0,3.0,99.0,2039.0,20.0,197.7,447.2,249.0,6.0,483.0,89.7,6.0,0.0,0.0,5.2,50.0,2.0,1.0,,2024-25,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,1.1333333333333333,1.1333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219058.33333333334,219058.33333333334,0.0,0.0,0.3333333333333333,0.3333333333333333,4567.0,4567.0,31322.0,31322.0,54.666666666666664,54.666666666666664,3.0,3.0,3.0,3.0,0.6666666666666666,0.6666666666666666,1.8856180831641267,0.23570226039551584,0.1885618083164127,1.6027753706895076,0.9428090415820634,18906.896278577533,0.0,0.4714045207910317,3366.8817423049873,23074.115931060067,0.4714045207910317,0.0,0.0,3.0,2.0,3.0,2.0,2.0
6,0.0,True,2024-09-14T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,-31.0,1234.0,197.0,228.0,Nico O'Reilly,50.0,MID,Man City,4,3.0,Bournemouth,1,12,2.9815146094215863,9,,,,,,,,,,,,,,,,,2.0,1.0,,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.3333333333334,877.3333333333334,0.0,0.0,0.0,0.0,62.0,62.0,132.33333333333334,132.33333333333334,50.0,50.0,3.0,3.0,3.0,3.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,213.69968543625785,0.0,0.0,43.87102308661911,97.72182742640231,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0
7,7.0,True,2024-09-14T14:00:00Z,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,26.0,55.8,10.0,0.0,6.6,55,-29584.0,826949.0,45244.0,74828.0,Ederson Santana de Moraes,55.0,GKP,Man City,4,3.0,Bournemouth,1,12,3.279666070363745,0,0.0,0.0,112.0,2785.0,27.0,10.0,551.8,0.0,5.0,569.0,56.0,11.0,0.0,5.0,13.1,55.0,2.0,1.0,,2024-25,0.0,0.0,0.3333333333333333,0.3333333333333333,15.0,15.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.4333333333333333,1.4333333333333333,14.200000000000001,14.200000000000001,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,731702.3333333334,731702.3333333334,0.0,0.0,4.0,4.0,51591.333333333336,51591.333333333336,38535.666666666664,38535.666666666664,55.0,55.0,3.0,3.0,3.0,3.0,0.6666666666666666,0.6666666666666666,11.224972160321824,0.0,0.7318166133366716,7.355723395198237,0.0,123142.67923654884,0.0,2.8284271247461903,42980.46697693681,35327.109857570984,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0
8,0.0,True,2024-09-22T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,-164.0,775.0,0.0,164.0,Issa Kaboré,45.0,DEF,Man City,4,1.0,Bournemouth,1,12,2.6833631484794274,8,0.0,3.0,34.0,1727.0,39.0,253.0,326.6,62.0,3.0,236.0,64.0,0.0,0.0,7.0,1.9,40.0,2.0,2.0,,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,531.0,0.0,0.0,0.0,0.0,163.66666666666666,163.66666666666666,119.0,119.0,45.0,45.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,393.3302259764264,0.0,0.0,115.74781015447142,119.83599904313672,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0
9,2.0,True,2024-09-14T14:00:00Z,83.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.8,18.4,34.0,6.2,64,2947.0,22113.0,5746.0,2799.0,Jack Grealish,64.0,MID,Man City,4,3.0,Bournemouth,1,12,3.8163387000596303,6,3.0,1.0,50.0,998.0,13.0,384.1,240.4,295.0,6.0,199.0,91.9,3.0,0.0,6.0,1.5,72.0,2.0,1.0,,2024-25,0.0,0.0,0.0,0.0,5.333333333333333,5.333333333333333,0.0,0.0,13.166666666666666,13.166666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,2.733333333333334,2.733333333333334,3.8666666666666667,3.8666666666666667,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16831.666666666668,16831.666666666668,10.0,10.0,0.6666666666666666,0.6666666666666666,928.6666666666666,928.6666666666666,2234.6666666666665,2234.6666666666665,64.66666666666667,64.66666666666667,3.0,3.0,3.0,3.0,0.6666666666666666,0.6666666666666666,7.542472332656507,16.951761625926146,2.993697082575694,4.645667037382492,30.011109054259666,786.6101674626101,8.602325267042627,0.9428090415820634,656.668527916144,1656.2941231019997,0.4714045207910317,0.0,0.0,3.0,2.0,3.0,2.0,2.0
10,0.0,True,2024-09-14T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,-2917.0,10859.0,484.0,3401.0,Oscar Bobb,47.0,MID,Man City,4,3.0,Bournemouth,1,12,2.862254025044723,12,1.0,2.0,30.0,294.0,5.0,147.1,105.4,107.0,2.0,112.0,36.0,1.0,0.0,0.0,0.1,44.0,2.0,1.0,,2024-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21295.0,21295.0,0.0,0.0,0.0,0.0,273.6666666666667,273.6666666666667,6500.666666666667,6500.666666666667,49.333333333333336,49.333333333333336,3.0,3.0,3.0,3.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,7640.654596738859,0.0,0.0,204.63354780897703,5626.054232072618,0.4714045207910317,0.0,0.0,3.0,2.0,3.0,2.0,2.0
11,0.0,True,2024-09-14T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,-1155.0,5288.0,289.0,1444.0,James McAtee,47.0,MID,Man City,4,3.0,Bournemouth,1,12,2.9218843172331543,10,3.0,4.0,77.0,1815.0,65.0,394.4,333.8,333.0,0.0,259.0,106.0,2.0,0.0,2.0,0.4,44.0,2.0,1.0,,2024-25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.09999999999999999,0.09999999999999999,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7073.0,7073.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,363.3333333333333,363.3333333333333,1230.3333333333333,1230.3333333333333,49.666666666666664,49.666666666666664,3.0,3.0,3.0,3.0,0.6666666666666666,0.6666666666666666,1.4142135623730951,0.4714045207910317,0.1414213562373095,0.09428090415820635,0.4714045207910317,666.6228318922177,0.9428090415820634,0.4714045207910317,325.61053764001895,870.0277134794168,0.4714045207910317,0.0,0.0,3.0,2.0,3.0,2.0,2.0
