,total_points,was_home,kickoff_time,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,cost,position,team,GW,match_result,opponent,last_season_position,opponent_last_season_position,percent_value,position rank,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,selected_by_percent_ex,now_cost_ex,team Goal scored,team Goal conceded,element_type_ex,season,mean assists 3,mean assists all,mean bonus 3,mean bonus all,mean bps 3,mean bps all,mean clean_sheets 3,mean clean_sheets all,mean creativity 3,mean creativity all,mean goals_conceded 3,mean goals_conceded all,mean goals_scored 3,mean goals_scored all,mean ict_index 3,mean ict_index all,mean influence 3,mean influence all,mean minutes 3,mean minutes all,mean own_goals 3,mean own_goals all,mean penalties_missed 3,mean penalties_missed all,mean penalties_saved 3,mean penalties_saved all,mean red_cards 3,mean red_cards all,mean saves 3,mean saves all,mean selected 3,mean selected all,mean threat 3,mean threat all,mean total_points 3,mean total_points all,mean transfers_in 3,mean transfers_in all,mean transfers_out 3,mean transfers_out all,mean value 3,mean value all,mean match_result 3,mean match_result all,mean team Goal scored 3,mean team Goal scored all,mean team Goal conceded 3,mean team Goal conceded all,std bps 3,std creativity 3,std ict_index 3,std influence 3,std minutes 3,std selected 3,std threat 3,std total_points 3,std transfers_in 3,std transfers_out 3,std value 3,ratio_goal_scored 3,ratio_goal_scored all,opp mean team Goal scored 3,opp mean team Goal conceded 3,opp mean team Goal scored all,opp mean team Goal conceded all,opp mean match_result all
10,2.0,False,2024-08-18T13:00:00Z,73.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.2,1.8,18.0,3.4,50,0.0,43419.0,0.0,0.0,Adam Wharton,48.0,MID,Crystal Palace,1,0.0,Wolves,10,14,3.125,3,0.0,3.0,50.0,1296.0,16.0,287.9,255.0,29.0,4.0,222.0,57.3,7.0,0.0,2.0,0.0,50.0,1.0,2.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3.0,False,2024-08-16T19:00:00Z,77.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.8,14.0,1.9,50,0.0,21783.0,0.0,0.0,Adama Traoré,51.0,MID,Fulham,1,0.0,Brentford,13,16,3.5587188612099645,4,2.0,3.0,36.0,363.0,13.0,108.1,164.2,140.0,1.0,113.0,41.3,0.0,0.0,2.0,0.0,49.0,0.0,1.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,False,2024-08-17T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,3835.0,0.0,0.0,Adrian Mazilu,45.0,MID,Brighton,1,3.0,Liverpool,11,3,2.0316027088036117,19,,,,,,,,,,,,,,,,,3.0,0.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4.0,True,2024-08-16T19:00:00Z,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.2,25.0,9.0,5.5,65,0.0,1548926.0,0.0,0.0,Alejandro Garnacho,62.0,MID,Man Utd,1,3.0,Chelsea,8,6,3.8922155688622753,2,7.0,7.0,131.0,2564.0,39.0,616.8,527.2,1103.0,7.0,372.0,224.3,8.0,0.0,4.0,9.8,50.0,1.0,0.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,False,2024-08-19T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,1545.0,0.0,0.0,Alejo Véliz,50.0,FWD,Spurs,1,1.0,Aston Villa,5,4,2.6455026455026456,2,1.0,0.0,11.0,45.0,2.0,0.9,35.2,29.0,0.0,40.0,6.5,0.0,0.0,1.0,0.1,54.0,1.0,1.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2.0,False,2024-08-16T19:00:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,10.9,13.0,3.5,55,0.0,44896.0,0.0,0.0,Alex Iwobi,55.0,MID,Fulham,1,0.0,Brentford,13,16,3.9145907473309607,0,5.0,2.0,102.0,2331.0,41.0,718.8,504.2,534.0,9.0,425.0,175.9,7.0,0.0,2.0,0.4,53.0,0.0,1.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2.0,False,2024-08-17T14:00:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,45,0.0,13740.0,0.0,0.0,Alex McCarthy,44.0,GKP,Southampton,1,0.0,Everton,20,15,2.6548672566371683,0,,,,,,,,,,,,,,,,,0.0,1.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,True,2024-08-17T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,4017.0,0.0,0.0,Alex Mighten,45.0,MID,Nott'm Forest,1,1.0,West Ham,17,9,2.769230769230769,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,1.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,True,2024-08-17T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,69252.0,0.0,0.0,Alex Murphy,40.0,DEF,Newcastle,1,3.0,Arsenal,7,2,2.359882005899705,9,0.0,0.0,2.0,11.0,0.0,1.0,2.6,0.0,0.0,6.0,0.3,0.0,0.0,0.0,0.4,39.0,1.0,0.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,False,2024-08-17T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,5098.0,0.0,0.0,Alex Paulsen,40.0,GKP,Bournemouth,1,1.0,Man City,12,1,2.7777777777777777,2,,,,,,,,,,,,,,,,,1.0,1.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2.0,False,2024-08-17T14:00:00Z,62.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.8,12.8,0.0,3.6,50,0.0,4339.0,0.0,0.0,Alex Scott,48.0,MID,Bournemouth,1,1.0,Man City,12,1,3.4722222222222223,3,1.0,1.0,41.0,1003.0,25.0,294.7,197.0,116.0,3.0,163.0,60.7,3.0,0.0,3.0,0.0,49.0,1.0,1.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,5.0,True,2024-08-17T14:00:00Z,90.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.6,10.8,6.0,4.2,85,0.0,5199017.0,0.0,0.0,Alexander Isak,83.0,FWD,Newcastle,1,3.0,Arsenal,7,2,5.014749262536873,0,21.0,4.0,172.0,2253.0,41.0,362.5,877.4,1054.0,23.0,645.0,229.3,7.0,0.0,1.0,41.0,84.0,1.0,0.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,3.0,False,2024-08-17T11:30:00Z,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.6,9.3,7.0,1.9,65,0.0,222591.0,0.0,0.0,Alexis Mac Allister,62.0,MID,Liverpool,1,3.0,Brighton,3,11,3.7037037037037037,4,5.0,5.0,109.0,2600.0,34.0,726.7,712.4,224.0,12.0,512.0,166.2,6.0,1.0,7.0,3.9,59.0,2.0,0.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0,False,2024-08-19T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,9576.0,0.0,0.0,Alfie Devine,45.0,MID,Spurs,1,1.0,Aston Villa,5,4,2.380952380952381,14,,,,,,,,,,,,,,,,,1.0,1.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.0,True,2024-08-18T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,10496.0,0.0,0.0,Alfie Gilchrist,40.0,DEF,Chelsea,1,0.0,Man Utd,6,8,1.909307875894988,10,1.0,0.0,20.0,200.0,6.0,8.6,70.6,33.0,0.0,67.0,11.1,1.0,0.0,1.0,0.1,40.0,0.0,2.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.0,True,2024-09-28T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,Alfie Pond,40.0,DEF,Wolves,1,0.0,Crystal Palace,14,10,2.150537634408602,7,,,,,,,,,,,,,,,,,1.0,2.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.0,False,2024-08-19T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,117595.0,0.0,0.0,Alfie Whiteman,40.0,GKP,Spurs,1,1.0,Aston Villa,5,4,2.1164021164021163,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,39.0,1.0,1.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1.0,True,2024-08-17T11:30:00Z,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.4,50,0.0,32399.0,0.0,0.0,Ali Al-Hamadi,49.0,FWD,Ipswich,1,0.0,Leicester,20,20,3.2679738562091503,2,,,,,,,,,,,,,,,,,0.0,2.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,7.0,False,2024-08-17T11:30:00Z,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,28.0,18.4,0.0,0.0,1.8,55,0.0,892671.0,0.0,0.0,Alisson Ramses Becker,54.0,GKP,Liverpool,1,3.0,Brighton,3,11,3.133903133903134,0,0.0,0.0,107.0,2520.0,30.0,10.4,671.2,0.0,9.0,575.0,68.1,8.0,0.0,1.0,9.7,57.0,2.0,0.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1.0,True,2024-08-17T16:30:00Z,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,10.0,0.0,0.0,1.0,45,0.0,858916.0,0.0,0.0,Alphonse Areola,44.0,GKP,West Ham,1,0.0,Nott'm Forest,9,17,3.3333333333333335,0,0.0,0.0,116.0,2700.0,53.0,0.0,1023.2,0.0,11.0,598.0,102.4,4.0,0.0,1.0,22.3,42.0,1.0,2.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.0,True,2024-08-16T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,9227.0,0.0,0.0,Altay Bayindir,44.0,GKP,Man Utd,1,3.0,Chelsea,8,6,2.694610778443114,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,39.0,1.0,0.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,3.0,True,2024-08-16T19:00:00Z,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.4,19.1,6.0,3.3,50,0.0,313496.0,0.0,0.0,Amad Diallo,49.0,MID,Man Utd,1,3.0,Chelsea,8,6,2.9940119760479043,7,1.0,1.0,23.0,385.0,6.0,123.8,117.0,114.0,3.0,68.0,35.2,1.0,0.0,1.0,0.1,44.0,1.0,0.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,10.0,False,2024-08-17T16:30:00Z,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,48.2,4.3,33.0,8.6,50,0.0,74901.0,0.0,0.0,Amadou Onana,50.0,MID,Aston Villa,1,3.0,Spurs,4,5,2.7472527472527473,9,2.0,0.0,66.0,2085.0,38.0,282.7,354.0,254.0,5.0,304.0,89.5,5.0,0.0,5.0,0.2,47.0,2.0,1.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.0,False,2024-08-17T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,13388.0,0.0,0.0,Amario Cozier-Duberry,45.0,MID,Brighton,1,3.0,Liverpool,11,3,2.0316027088036117,19,,,,,,,,,,,,,,,,,3.0,0.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1.0,False,2024-08-16T19:00:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,11.0,83.0,2.0,9.6,55,0.0,356810.0,0.0,0.0,Andreas Hoelgebaum Pereira,53.0,MID,Fulham,1,0.0,Brentford,13,16,3.9145907473309607,0,3.0,9.0,127.0,2611.0,40.0,1254.3,503.6,417.0,7.0,459.0,217.8,14.0,0.0,6.0,0.9,53.0,0.0,1.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.0,False,2024-08-17T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,486.0,0.0,0.0,Andrew Moran,50.0,MID,Brighton,1,3.0,Liverpool,11,3,2.2573363431151243,9,,,,,,,,,,,,,,,,,3.0,0.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.0,True,2024-08-17T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,6608.0,0.0,0.0,Andrew Omobamidele,43.0,DEF,Nott'm Forest,1,1.0,West Ham,17,9,2.769230769230769,0,0.0,0.0,11.0,782.0,15.0,25.1,148.6,16.0,0.0,94.0,18.9,0.0,0.0,2.0,0.0,45.0,1.0,1.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,6.0,False,2024-08-17T11:30:00Z,78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,17.1,4.0,3.3,60,0.0,392551.0,0.0,0.0,Andrew Robertson,60.0,DEF,Liverpool,1,3.0,Brighton,3,11,3.4188034188034186,1,3.0,2.0,76.0,1689.0,22.0,936.1,552.2,230.0,8.0,463.0,171.9,3.0,0.0,2.0,4.2,65.0,2.0,0.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.0,True,2024-08-18T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,910.0,0.0,0.0,Andrey Nascimento dos Santos,45.0,MID,Chelsea,1,0.0,Man Utd,6,8,2.1479713603818618,12,0.0,0.0,1.0,7.0,0.0,0.5,0.0,3.0,0.0,1.0,0.2,0.0,0.0,0.0,0.1,42.0,0.0,2.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,6.0,True,2024-08-16T19:00:00Z,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0,16.8,0.0,0.0,1.7,50,0.0,517448.0,0.0,0.0,André Onana,50.0,GKP,Man Utd,1,3.0,Chelsea,8,6,2.9940119760479043,0,0.0,0.0,133.0,3420.0,58.0,33.2,1167.8,0.0,10.0,741.0,120.2,9.0,0.0,5.0,15.5,50.0,1.0,0.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.0,False,2024-08-31T14:00:00Z,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.2,0.1,0.0,0.2,50,0.0,0.0,0.0,0.0,André Trindade da Costa Neto,50.0,MID,Wolves,1,1.0,Crystal Palace,14,10,2.6881720430107525,6,,,,,,,,,,,,,,,,,1.0,1.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.0,True,2024-08-17T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,2056.0,0.0,0.0,Andy Irving,48.0,MID,West Ham,1,0.0,Nott'm Forest,9,17,3.7037037037037037,4,,,,,,,,,,,,,,,,,1.0,2.0,,2024-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
