,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,name,cost,position,home_team,away_team,team_x
16,21,11,Aston Villa,0,False,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1732,3883,52,1784,21,Kieran Tierney,43,DEF,Newcastle,Arsenal,Arsenal
17,22,11,Aston Villa,0,False,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-2918,5694,49,2967,22,Tomiyasu Takehiro,48,DEF,Newcastle,Arsenal,Arsenal
18,23,11,Aston Villa,7,False,2024-08-24T16:30:00Z,0,2,2,25,1,0,0,0,0,0,0,0,0,0,1,25,33.6,0.5,26.0,6.0,0,0.18,0.02,0.20,0.16,69,-43402,165221,3440,46842,23,Leandro Trossard,69,MID,Newcastle,Arsenal,Arsenal
19,24,11,Aston Villa,6,False,2024-08-24T16:30:00Z,0,2,2,90,0,0,1,0,0,0,0,0,0,0,0,23,9.2,6.8,4.0,2.0,1,0.00,0.02,0.02,1.28,65,-34627,962999,19032,53659,24,Benjamin White,63,DEF,Newcastle,Arsenal,Arsenal
20,25,11,Aston Villa,0,False,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,23613,312806,46003,22390,25,Oleksandr Zinchenko,48,DEF,Newcastle,Arsenal,Arsenal
21,73,12,Newcastle,3,True,2024-08-25T13:00:00Z,1,1,2,90,0,0,0,1,0,0,0,0,0,4,0,13,30.8,0.0,0.0,3.1,1,0.00,0.00,0.00,1.61,45,4237,229120,15125,10888,73,Norberto Murara Neto,43,GKP,Newcastle,Arsenal,Arsenal
22,186,20,Wolves,0,False,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,69,-36830,142291,2709,39539,186,Raheem Sterling,67,MID,Newcastle,Arsenal,Arsenal
23,578,11,Aston Villa,1,False,2024-08-24T16:30:00Z,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.0,0.0,0.0,0,0.00,0.00,0.00,0.16,59,-46797,206409,4067,50864,578,Riccardo Calafiori,58,DEF,Newcastle,Arsenal,Arsenal
24,597,11,Aston Villa,0,False,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,231,3587,742,511,597,Myles Lewis-Skelly,45,MID,Newcastle,Arsenal,Arsenal
25,633,39,Spurs,0,False,2024-09-15T13:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,-406,684,213,619,633,Mikel Merino,60,MID,Newcastle,Arsenal,Arsenal
26,638,39,Spurs,0,False,2024-09-15T13:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,558,945,765,207,638,Salah-Eddine Oulad M'hand,45,MID,Newcastle,Arsenal,Arsenal
27,639,39,Spurs,0,False,2024-09-15T13:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,158,859,238,80,639,Tommy Setford,45,GKP,Newcastle,Arsenal,Arsenal
28,657,47,Man City,0,False,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,1005,1719,1170,165,657,Maldini Kacurri,40,DEF,Newcastle,Arsenal,Arsenal
29,658,47,Man City,0,False,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,634,1206,736,102,658,Ayden Heaven,40,DEF,Newcastle,Arsenal,Arsenal
30,659,47,Man City,0,False,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,226,320,280,54,659,Ismeal Kabia,45,MID,Newcastle,Arsenal,Arsenal
31,662,61,Southampton,0,True,2024-10-05T14:00:00Z,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,727,1213,848,121,662,Josh Nichols,40,DEF,Newcastle,Arsenal,Arsenal
32,665,71,Bournemouth,0,False,2024-10-19T16:30:00Z,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,7256,8981,8358,1102,665,Nathan Butler-Oyedeji,45,FWD,Newcastle,Arsenal,Arsenal
33,28,11,Arsenal,2,True,2024-08-24T16:30:00Z,0,2,2,90,0,0,0,2,0,0,0,0,0,0,0,10,14.6,14.5,17.0,4.6,1,0.04,0.02,0.06,0.87,65,-37766,310648,15599,53365,28,Leon Bailey,63,MID,Spurs,Aston Villa,Aston Villa
34,29,11,Arsenal,1,True,2024-08-24T16:30:00Z,0,2,2,14,0,0,0,1,0,0,0,0,0,0,0,2,0.0,1.6,1.0,0.2,0,0.02,0.01,0.03,0.38,54,-14983,69201,2526,17509,29,Ross Barkley,52,MID,Spurs,Aston Villa,Aston Villa
35,30,11,Arsenal,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-591,5246,363,954,30,Enzo Barrenechea,49,MID,Spurs,Aston Villa,Aston Villa
36,31,11,Arsenal,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-2079,12294,538,2617,31,Emiliano Buendía Stati,53,MID,Spurs,Aston Villa,Aston Villa
37,32,11,Arsenal,1,True,2024-08-24T16:30:00Z,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.0,2.0,0.3,1,0.00,0.00,0.00,0.12,45,3007,314450,28026,25019,32,Matty Cash,44,DEF,Spurs,Aston Villa,Aston Villa
38,33,11,Arsenal,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-4262,87218,5094,9356,33,Leander Dendoncker,45,MID,Spurs,Aston Villa,Aston Villa
39,34,11,Arsenal,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-1929,3043,0,1929,34,Moussa Diaby,65,MID,Spurs,Aston Villa,Aston Villa
40,35,11,Arsenal,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-6386,54467,2713,9099,35,Diego Carlos Santos Silva,45,DEF,Spurs,Aston Villa,Aston Villa
41,36,11,Arsenal,2,True,2024-08-24T16:30:00Z,0,2,2,75,0,0,0,1,0,0,0,0,0,0,0,8,18.6,1.8,0.0,2.0,1,0.00,0.03,0.03,0.49,45,-3133,214862,11294,14427,36,Lucas Digne,47,DEF,Spurs,Aston Villa,Aston Villa
42,37,11,Arsenal,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-125,347,0,125,37,Lewis Dobbin,50,MID,Spurs,Aston Villa,Aston Villa
43,38,11,Arsenal,1,True,2024-08-24T16:30:00Z,0,2,2,25,0,0,0,2,0,0,0,0,0,0,0,1,2.6,3.4,7.0,1.3,0,0.10,0.14,0.24,0.51,60,17409,61234,23795,6386,38,Jhon Durán,62,FWD,Spurs,Aston Villa,Aston Villa
44,39,11,Arsenal,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,5210,60885,7895,2685,39,Joe Gauci,40,GKP,Spurs,Aston Villa,Aston Villa
45,40,11,Arsenal,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-440,56634,4439,4879,40,Kortney Hause,40,DEF,Spurs,Aston Villa,Aston Villa
46,41,11,Arsenal,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-1460,6881,179,1639,41,Samuel Iling-Junior,54,MID,Spurs,Aston Villa,Aston Villa
47,42,11,Arsenal,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-38,331,23,61,42,Boubacar Kamara,50,MID,Spurs,Aston Villa,Aston Villa
48,43,11,Arsenal,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-587,1937,0,587,43,Kaine Kesler-Hayden,40,DEF,Spurs,Aston Villa,Aston Villa
49,44,11,Arsenal,1,True,2024-08-24T16:30:00Z,0,2,2,90,0,0,0,2,0,0,0,0,0,0,0,7,11.2,1.0,2.0,1.4,1,0.00,0.01,0.01,0.87,45,-31843,1183107,40166,72009,44,Ezri Konsa Ngoyo,45,DEF,Spurs,Aston Villa,Aston Villa
50,45,11,Arsenal,1,True,2024-08-24T16:30:00Z,0,2,2,14,0,0,0,1,0,0,0,0,0,0,0,0,4.4,15.1,0.0,2.0,0,0.00,0.09,0.09,0.38,50,-31197,323572,11415,42612,45,Ian Maatsen,48,DEF,Spurs,Aston Villa,Aston Villa
51,46,11,Arsenal,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-16,148,0,16,46,Filip Marschall,40,GKP,Spurs,Aston Villa,Aston Villa
52,47,11,Arsenal,1,True,2024-08-24T16:30:00Z,0,2,2,90,0,0,0,2,0,0,0,0,0,2,0,10,18.4,0.0,0.0,1.8,1,0.00,0.00,0.00,0.87,50,-42615,1197783,30065,72680,47,Emiliano Martínez Romero,50,GKP,Spurs,Aston Villa,Aston Villa
53,48,11,Arsenal,3,True,2024-08-24T16:30:00Z,0,2,2,64,0,0,1,0,0,0,0,0,0,0,0,10,0.6,2.0,0.0,0.3,1,0.00,0.01,0.01,0.36,55,-16915,200015,7255,24170,48,John McGinn,52,MID,Spurs,Aston Villa,Aston Villa
54,49,11,Arsenal,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1967,6091,65,2032,49,Tyrone Mings,44,DEF,Spurs,Aston Villa,Aston Villa
55,50,11,Arsenal,1,True,2024-08-24T16:30:00Z,0,2,2,74,0,0,0,2,0,0,0,0,0,0,0,1,15.6,5.2,0.0,2.1,0,0.00,0.01,0.01,0.75,40,5735,44397,9069,3334,50,Kosta Nedeljković,40,DEF,Spurs,Aston Villa,Aston Villa
56,51,11,Arsenal,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1180,8728,60,1240,51,Robin Olsen,45,GKP,Spurs,Aston Villa,Aston Villa
57,52,11,Arsenal,1,True,2024-08-24T16:30:00Z,0,2,2,90,0,0,0,2,0,0,0,0,0,0,0,3,8.4,1.0,0.0,0.9,1,0.00,0.01,0.01,0.87,45,-2049,134146,8313,10362,52,Pau Torres,45,DEF,Spurs,Aston Villa,Aston Villa
58,53,11,Arsenal,1,True,2024-08-24T16:30:00Z,0,2,2,25,0,0,0,2,0,0,0,0,0,0,0,7,7.2,11.4,23.0,4.2,0,0.03,0.01,0.04,0.51,55,567,31422,3567,3000,53,Jacob Ramsey,54,MID,Spurs,Aston Villa,Aston Villa
59,54,11,Arsenal,2,True,2024-08-24T16:30:00Z,0,2,2,90,0,0,0,2,0,0,0,0,0,0,0,16,14.4,23.4,15.0,5.3,1,0.11,0.07,0.18,0.87,50,8365,831058,54529,46164,54,Morgan Rogers,54,MID,Spurs,Aston Villa,Aston Villa
60,55,11,Arsenal,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-13,140,0,13,55,Viljami Sinisalo,40,GKP,Spurs,Aston Villa,Aston Villa
61,56,11,Arsenal,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-7607,16536,0,7607,56,Lino da Cruz Sousa,40,DEF,Spurs,Aston Villa,Aston Villa
62,57,11,Arsenal,2,True,2024-08-24T16:30:00Z,0,2,2,90,0,0,0,2,0,0,0,0,0,0,0,8,21.0,25.1,0.0,4.6,1,0.00,0.04,0.04,0.87,55,19926,99391,28228,8302,57,Youri Tielemans,55,MID,Spurs,Aston Villa,Aston Villa
63,58,11,Arsenal,2,True,2024-08-24T16:30:00Z,0,2,2,64,0,0,1,0,0,0,0,0,0,0,0,-1,3.2,21.3,23.0,4.8,1,0.87,0.00,0.87,0.36,90,-315018,3019969,47103,362121,58,Ollie Watkins,91,FWD,Spurs,Aston Villa,Aston Villa
64,233,11,Arsenal,1,True,2024-08-24T16:30:00Z,0,2,2,75,0,0,0,1,0,0,0,1,0,0,0,2,0.6,2.0,6.0,0.9,1,0.11,0.01,0.12,0.49,50,129331,309609,151861,22530,233,Amadou Onana,50,MID,Spurs,Aston Villa,Aston Villa
65,569,11,Arsenal,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-1224,7332,251,1475,569,Jaden Philogene,53,MID,Spurs,Aston Villa,Aston Villa
66,598,11,Arsenal,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,608,11734,1524,916,598,Lamare Bogarde,40,DEF,Spurs,Aston Villa,Aston Villa
67,640,31,Everton,0,True,2024-09-14T16:30:00Z,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,1865,3799,2305,440,640,Sil Swinkels,40,DEF,Spurs,Aston Villa,Aston Villa
68,641,31,Everton,0,True,2024-09-14T16:30:00Z,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,17441,28176,19925,2484,641,Oliwier Zych,40,GKP,Spurs,Aston Villa,Aston Villa
69,656,41,Wolves,0,True,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,11431,15066,13632,2201,656,Kadan Young,45,MID,Spurs,Aston Villa,Aston Villa
70,59,12,Newcastle,0,True,2024-08-25T13:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2370,23692,1325,3695,59,Max Aarons,43,DEF,Bournemouth,Man City,Bournemouth
71,60,12,Newcastle,0,True,2024-08-25T13:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-162,730,59,221,60,Tyler Adams,49,MID,Bournemouth,Man City,Bournemouth
72,61,12,Newcastle,0,True,2024-08-25T13:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1307,45639,3692,4999,61,Jaidon Anthony,45,MID,Bournemouth,Man City,Bournemouth
73,62,12,Newcastle,0,True,2024-08-25T13:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-312,856,26,338,62,David Brooks,49,MID,Bournemouth,Man City,Bournemouth
74,63,12,Newcastle,2,True,2024-08-25T13:00:00Z,1,1,2,63,0,0,1,0,0,0,0,1,0,0,0,7,8.4,32.3,2.0,4.3,1,0.00,0.03,0.03,0.25,50,-2423,20506,330,2753,63,Ryan Christie,49,MID,Bournemouth,Man City,Bournemouth
75,64,12,Newcastle,2,True,2024-08-25T13:00:00Z,1,1,2,90,0,0,0,1,0,0,0,0,0,0,0,14,17.2,22.1,0.0,3.9,1,0.00,0.30,0.30,1.61,50,-522,7191,396,918,64,Lewis Cook,50,MID,Bournemouth,Man City,Bournemouth
76,65,12,Newcastle,0,True,2024-08-25T13:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-1083,2449,86,1169,65,Enes Ünal,54,FWD,Bournemouth,Man City,Bournemouth
77,66,12,Newcastle,0,True,2024-08-25T13:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-580,1416,23,603,66,Romain Faivre,50,MID,Bournemouth,Man City,Bournemouth
78,67,12,Newcastle,0,True,2024-08-25T13:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-592,19609,1680,2272,67,Hamed Traorè,45,MID,Bournemouth,Man City,Bournemouth
79,68,12,Newcastle,0,True,2024-08-25T13:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-954,35672,2017,2971,68,James Hill,40,DEF,Bournemouth,Man City,Bournemouth
80,69,12,Newcastle,1,True,2024-08-25T13:00:00Z,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.06,45,52407,227529,76066,23659,69,Daniel Jebbison,45,FWD,Bournemouth,Man City,Bournemouth
81,70,12,Newcastle,2,True,2024-08-25T13:00:00Z,1,1,2,90,0,0,0,1,0,0,0,0,0,0,0,4,14.8,2.9,2.0,2.0,1,0.00,0.01,0.01,1.61,45,-2474,41715,1374,3848,70,Milos Kerkez,44,DEF,Bournemouth,Man City,Bournemouth
82,71,12,Newcastle,3,True,2024-08-25T13:00:00Z,1,1,2,71,0,0,1,0,0,0,0,0,0,0,0,2,1.8,25.9,11.0,3.9,1,0.04,0.13,0.17,0.59,54,-7376,34210,1050,8426,71,Justin Kluivert,53,MID,Bournemouth,Man City,Bournemouth
83,72,12,Newcastle,0,True,2024-08-25T13:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-917,7211,77,994,72,Chris Mepham,44,DEF,Bournemouth,Man City,Bournemouth
84,74,12,Newcastle,1,True,2024-08-25T13:00:00Z,1,1,2,18,0,0,0,1,0,0,0,0,0,0,0,6,5.4,0.3,7.0,1.3,0,0.26,0.00,0.26,1.03,50,-23,2712,300,323,74,Dango Ouattara,50,MID,Bournemouth,Man City,Bournemouth
85,75,12,Newcastle,0,True,2024-08-25T13:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-589,4476,0,589,75,Alex Paulsen,40,GKP,Bournemouth,Man City,Bournemouth
86,76,12,Newcastle,0,True,2024-08-25T13:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-693,6880,275,968,76,Philip Billing,48,MID,Bournemouth,Man City,Bournemouth
87,77,12,Newcastle,1,True,2024-08-25T13:00:00Z,1,1,2,26,0,0,0,1,0,0,0,0,0,0,0,3,3.4,0.3,1.0,0.5,0,0.02,0.01,0.03,1.36,50,-166,5356,382,548,77,Alex Scott,48,MID,Bournemouth,Man City,Bournemouth
88,78,12,Newcastle,5,True,2024-08-25T13:00:00Z,1,1,2,90,0,1,0,1,0,0,0,0,0,0,0,20,26.0,33.9,38.0,9.8,1,0.27,1.23,1.50,1.61,55,34280,153277,46515,12235,78,Antoine Semenyo,56,MID,Bournemouth,Man City,Bournemouth
89,79,12,Newcastle,1,True,2024-08-25T13:00:00Z,1,1,2,90,0,0,0,1,0,0,0,1,0,0,0,11,29.4,5.3,2.0,3.7,1,0.00,0.03,0.03,1.61,50,-15927,80441,1473,17400,79,Marcos Senesi,48,DEF,Bournemouth,Man City,Bournemouth
90,80,12,Newcastle,1,True,2024-08-25T13:00:00Z,1,1,2,18,0,0,0,1,0,0,0,0,0,0,0,7,10.0,10.8,19.0,4.0,0,0.04,0.05,0.09,1.03,50,-575,18377,1319,1894,80,Luis Sinisterra,50,MID,Bournemouth,Man City,Bournemouth
91,81,12,Newcastle,1,True,2024-08-25T13:00:00Z,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,0,0.00,0.00,0.00,0.06,45,-605,17671,808,1413,81,Adam Smith,45,DEF,Bournemouth,Man City,Bournemouth
