,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,name,cost,position,home_team,away_team,team_x
93,91,92,Fulham,4,False,2024-11-04T20:00:00Z,2,1,10,90,0,0,0,2,0,0,0,0,0,10,0,24,64.2,0.0,0.0,6.4,1,0.00,0.00,0.00,1.37,45,-34146,1314298,20279,54425,91,Mark Flekken,45,GKP,Fulham,Brentford,Brentford
94,92,92,Fulham,0,False,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-143,3542,51,194,92,Rico Henry,43,DEF,Fulham,Brentford,Brentford
95,93,92,Fulham,0,False,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-52,1443,23,75,93,Aaron Hickey,43,DEF,Fulham,Brentford,Brentford
96,94,92,Fulham,9,False,2024-11-04T20:00:00Z,2,1,10,90,1,0,0,1,0,0,0,0,0,0,2,28,44.8,2.3,11.0,5.8,1,0.11,0.02,0.13,1.27,49,1913,23669,3476,1563,94,Vitaly Janelt,49,MID,Fulham,Brentford,Brentford
97,95,92,Fulham,1,False,2024-11-04T20:00:00Z,2,1,10,18,0,0,0,2,0,0,0,0,0,0,0,3,2.2,0.3,0.0,0.3,0,0.00,0.00,0.00,0.62,53,196,7224,446,250,95,Mathias Jensen,53,MID,Fulham,Brentford,Brentford
98,96,92,Fulham,0,False,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,4379,36434,6413,2034,96,Kim Ji-soo,39,DEF,Fulham,Brentford,Brentford
99,97,92,Fulham,0,False,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-236,8528,407,643,97,Yunus Emre Konak,45,MID,Fulham,Brentford,Brentford
100,98,92,Fulham,3,False,2024-11-04T20:00:00Z,2,1,10,72,0,0,1,0,0,0,0,0,0,0,0,6,9.2,11.0,8.0,2.8,1,0.07,0.03,0.10,0.75,50,2910,12482,4011,1101,98,Keane Lewis-Potter,50,MID,Fulham,Brentford,Brentford
101,99,92,Fulham,3,False,2024-11-04T20:00:00Z,2,1,10,86,0,0,1,0,0,0,0,0,0,0,0,8,3.4,2.1,0.0,0.6,1,0.00,0.01,0.01,0.90,78,620628,4324739,667099,46471,99,Bryan Mbeumo,79,MID,Fulham,Brentford,Brentford
102,100,92,Fulham,0,False,2024-11-04T20:00:00Z,2,1,10,3,0,0,0,2,0,0,0,0,0,0,0,-2,8.0,0.0,0.0,0.8,0,0.00,0.00,0.00,0.46,43,-2438,48373,809,3247,100,Ben Mee,42,DEF,Fulham,Brentford,Brentford
103,101,92,Fulham,5,False,2024-11-04T20:00:00Z,2,1,10,90,0,1,0,2,0,0,0,0,0,0,0,21,36.4,23.0,0.0,5.9,1,0.00,0.03,0.03,1.37,48,2184,19333,3980,1796,101,Christian Nørgaard,48,MID,Fulham,Brentford,Brentford
104,102,92,Fulham,0,False,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-42,1692,0,42,102,Frank Onyeka,49,MID,Fulham,Brentford,Brentford
105,103,92,Fulham,0,False,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-94,2215,0,94,103,Myles Peart-Harris,45,MID,Fulham,Brentford,Brentford
106,104,92,Fulham,1,False,2024-11-04T20:00:00Z,2,1,10,90,0,0,0,2,0,0,0,0,0,0,0,8,39.6,0.6,0.0,4.0,1,0.00,0.01,0.01,1.37,45,6388,133001,23097,16709,104,Ethan Pinnock,45,DEF,Fulham,Brentford,Brentford
107,105,92,Fulham,0,False,2024-11-04T20:00:00Z,2,1,10,90,0,0,0,2,0,0,0,1,0,0,0,3,20.0,11.5,0.0,3.2,1,0.00,0.11,0.11,1.37,44,347,9656,705,358,105,Mads Roerslev Rasmussen,44,DEF,Fulham,Brentford,Brentford
108,106,92,Fulham,1,False,2024-11-04T20:00:00Z,2,1,10,18,0,0,0,2,0,0,0,0,0,0,0,3,3.8,4.8,0.0,0.9,0,0.00,0.00,0.00,0.62,52,-1736,10149,276,2012,106,Kevin Schade,52,MID,Fulham,Brentford,Brentford
109,107,92,Fulham,0,False,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-42,1930,53,95,107,Igor Thiago Nascimento Rodrigues,59,FWD,Fulham,Brentford,Brentford
110,108,92,Fulham,0,False,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,73,-2360,141805,0,2360,108,Ivan Toney,73,FWD,Fulham,Brentford,Brentford
111,109,92,Fulham,0,False,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-7944,345958,1594,9538,109,Hákon Valdimarsson,40,GKP,Fulham,Brentford,Brentford
112,110,92,Fulham,2,False,2024-11-04T20:00:00Z,2,1,10,71,0,0,1,0,0,0,0,0,0,0,0,7,0.0,4.8,0.0,0.3,1,0.00,0.01,0.01,0.75,60,259084,576529,279435,20351,110,Yoane Wissa,60,FWD,Fulham,Brentford,Brentford
113,111,92,Fulham,1,False,2024-11-04T20:00:00Z,2,1,10,1,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.3,5.0,0.6,0,0.14,0.00,0.14,0.10,44,18907,338291,41248,22341,111,Yehor Yarmoliuk,44,MID,Fulham,Brentford,Brentford
114,112,92,Fulham,0,False,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-59,1476,0,59,112,Mathias Jorgensen,45,DEF,Fulham,Brentford,Brentford
115,314,92,Fulham,1,False,2024-11-04T20:00:00Z,2,1,10,17,0,0,0,2,0,0,0,0,0,0,0,0,3.2,0.6,19.0,2.3,0,0.32,0.01,0.33,0.62,48,-15094,138417,6671,21765,314,Fábio Freitas Gouveia Carvalho,48,MID,Fulham,Brentford,Brentford
116,338,92,Fulham,1,False,2024-11-04T20:00:00Z,2,1,10,90,0,0,0,2,0,0,0,0,0,0,0,3,18.6,0.6,0.0,1.9,1,0.00,0.00,0.00,1.37,40,23253,335279,36065,12812,338,Sepp van den Berg,40,DEF,Fulham,Brentford,Brentford
117,602,92,Fulham,0,False,2024-11-04T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-136,5692,135,271,602,Ryan Trevitt,45,MID,Fulham,Brentford,Brentford
118,113,94,Liverpool,1,False,2024-11-02T15:00:00Z,2,1,10,3,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.5,2.0,0.4,0,0.00,0.02,0.02,0.00,54,-3250,45056,1227,4477,113,Simon Adingra,53,MID,Liverpool,Brighton,Brighton
119,114,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-11,283,0,11,114,Benicio Baker-Boaitey,45,MID,Liverpool,Brighton,Brighton
120,115,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,42,32247,4498,4456,115,Carlos Baleba,50,MID,Liverpool,Brighton,Brighton
121,116,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-42020,459010,0,42020,116,Valentín Barco,40,DEF,Liverpool,Brighton,Brighton
122,118,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-263,4135,0,263,118,Amario Cozier-Duberry,45,MID,Liverpool,Brighton,Brighton
123,119,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-38,1300,0,38,119,Mahmoud Dahoud,49,MID,Liverpool,Brighton,Brighton
124,120,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-131056,557106,1856,132912,120,Lewis Dunk,44,DEF,Liverpool,Brighton,Brighton
125,121,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-322,8031,399,721,121,Julio Enciso,54,MID,Liverpool,Brighton,Brighton
126,122,94,Liverpool,1,False,2024-11-02T15:00:00Z,2,1,10,90,0,0,0,2,0,0,0,0,0,0,0,3,13.4,7.8,0.0,2.1,1,0.00,0.02,0.02,1.65,50,-2504,55305,5039,7543,122,Pervis Estupiñán,50,DEF,Liverpool,Brighton,Brighton
127,123,94,Liverpool,1,False,2024-11-02T15:00:00Z,2,1,10,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,69,37644,4576,4507,123,Evan Ferguson,55,FWD,Liverpool,Brighton,Brighton
128,124,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-162,4415,0,162,124,Billy Gilmour,50,MID,Liverpool,Brighton,Brighton
129,125,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-37,2766,0,37,125,Pascal Groß,65,MID,Liverpool,Brighton,Brighton
130,126,94,Liverpool,2,False,2024-11-02T15:00:00Z,2,1,10,87,0,0,0,2,0,0,0,0,0,0,0,16,6.8,5.0,0.0,1.2,1,0.00,0.02,0.02,1.65,50,-3282,14170,275,3557,126,Jack Hinshelwood,50,MID,Liverpool,Brighton,Brighton
131,127,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-6,420,0,6,127,Ibrahim Osman,50,MID,Liverpool,Brighton,Brighton
132,128,94,Liverpool,1,False,2024-11-02T15:00:00Z,2,1,10,90,0,0,0,2,0,0,0,0,0,0,0,7,13.8,1.2,0.0,1.5,1,0.00,0.01,0.01,1.65,44,-399,10716,423,822,128,Igor Julio dos Santos de Paulo,44,DEF,Liverpool,Brighton,Brighton
133,129,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-98781,706324,5256,104037,129,João Pedro Junqueira de Jesus,54,FWD,Liverpool,Brighton,Brighton
134,130,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-3,67,0,3,130,Kacper Kozłowski,45,MID,Liverpool,Brighton,Brighton
135,131,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,791,18993,1417,626,131,Tariq Lamptey,44,DEF,Liverpool,Brighton,Brighton
136,132,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-23,645,37,60,132,Solly March,65,MID,Liverpool,Brighton,Brighton
137,133,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-85,1701,0,85,133,Adrian Mazilu,45,MID,Liverpool,Brighton,Brighton
138,134,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-246,5142,24,270,134,James Milner,50,MID,Liverpool,Brighton,Brighton
139,135,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-18594,73588,227,18821,135,Yankuba Minteh,53,MID,Liverpool,Brighton,Brighton
140,136,94,Liverpool,2,False,2024-11-02T15:00:00Z,2,1,10,86,0,0,0,2,0,0,0,0,0,0,0,9,7.8,31.5,19.0,5.8,1,0.11,0.20,0.31,1.65,65,-97434,607504,15016,112450,136,Mitoma Kaoru,65,MID,Liverpool,Brighton,Brighton
141,137,94,Liverpool,1,False,2024-11-02T15:00:00Z,2,1,10,3,0,0,0,0,0,0,0,0,0,0,0,4,2.8,11.0,0.0,1.4,0,0.00,0.00,0.00,0.00,44,1710,110651,10616,8906,137,Jakub Moder,44,MID,Liverpool,Brighton,Brighton
142,138,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2010,33903,0,2010,138,Mark O’Mahony,45,FWD,Liverpool,Brighton,Brighton
143,139,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-335,8157,0,335,139,Odeluga Offiah,40,DEF,Liverpool,Brighton,Brighton
144,140,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-51,5898,292,343,140,Cameron Peupion,45,MID,Liverpool,Brighton,Brighton
145,141,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-29,1247,0,29,141,Jeremy Sarmiento Morante,49,MID,Liverpool,Brighton,Brighton
146,142,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-8025,143602,1361,9386,142,Jason Steele,43,GKP,Liverpool,Brighton,Brighton
147,143,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-4,548,0,4,143,Deniz Undav,55,FWD,Liverpool,Brighton,Brighton
148,144,94,Liverpool,1,False,2024-11-02T15:00:00Z,2,1,10,90,0,0,0,2,0,0,0,0,0,0,0,10,25.6,0.6,2.0,2.8,1,0.04,0.01,0.05,1.65,45,-2097,56848,1959,4056,144,Jan Paul van Hecke,45,DEF,Liverpool,Brighton,Brighton
149,145,94,Liverpool,1,False,2024-11-02T15:00:00Z,2,1,10,75,0,0,0,2,0,0,0,0,0,0,0,6,11.0,5.7,0.0,1.7,1,0.00,0.28,0.28,1.33,45,-19285,358613,10667,29952,145,Joël Veltman,45,DEF,Liverpool,Brighton,Brighton
150,146,94,Liverpool,3,False,2024-11-02T15:00:00Z,2,1,10,90,0,0,0,2,0,0,0,0,0,6,0,14,54.4,0.0,0.0,5.4,1,0.00,0.00,0.00,1.65,45,-9648,204650,6883,16531,146,Bart Verbruggen,45,GKP,Liverpool,Brighton,Brighton
151,147,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-634,7741,29,663,147,Adam Webster,43,DEF,Liverpool,Brighton,Brighton
152,148,94,Liverpool,5,False,2024-11-02T15:00:00Z,2,1,10,90,0,1,0,2,0,0,0,0,0,0,0,17,21.4,16.0,21.0,5.8,1,0.26,0.02,0.28,1.65,59,19258,2101247,158026,138768,148,Danny Welbeck,59,FWD,Liverpool,Brighton,Brighton
153,149,94,Liverpool,1,False,2024-11-02T15:00:00Z,2,1,10,14,0,0,0,0,0,0,0,0,0,0,0,2,4.6,12.0,6.0,2.3,0,0.03,0.07,0.10,0.32,48,-155,7204,269,424,149,Mats Wieffer,48,MID,Liverpool,Brighton,Brighton
154,595,94,Liverpool,1,False,2024-11-02T15:00:00Z,2,1,10,14,0,0,0,0,0,0,0,0,0,0,0,2,6.2,11.1,6.0,2.3,0,0.00,0.01,0.01,0.32,54,5,2301,80,75,595,Brajan Gruda,54,MID,Liverpool,Brighton,Brighton
155,600,94,Liverpool,2,False,2024-11-02T15:00:00Z,2,1,10,75,0,0,0,2,0,0,0,0,0,0,0,23,23.4,25.3,15.0,6.4,1,0.02,0.21,0.23,1.33,50,6,3027,194,188,600,Yasin Ayari,50,MID,Liverpool,Brighton,Brighton
156,601,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-7,320,0,7,601,Andrew Moran,50,MID,Liverpool,Brighton,Brighton
157,615,94,Liverpool,0,False,2024-11-02T15:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-151,5902,0,151,615,Carl Rushworth,40,GKP,Liverpool,Brighton,Brighton
158,150,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-6,360,0,6,150,Andrey Nascimento dos Santos,45,MID,Man Utd,Chelsea,Chelsea
159,151,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-710,17112,0,710,151,Ângelo Gabriel Borges Damaceno,45,MID,Man Utd,Chelsea,Chelsea
160,153,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-204,12003,287,491,153,Benoît Badiashile,43,DEF,Man Utd,Chelsea,Chelsea
161,154,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-373,27887,294,667,154,Lucas Bergström,40,GKP,Man Utd,Chelsea,Chelsea
162,155,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-444,37332,235,679,155,Marcus Bettinelli,40,GKP,Man Utd,Chelsea,Chelsea
163,157,95,Man Utd,9,False,2024-11-03T16:30:00Z,1,1,10,90,1,0,0,1,0,0,0,0,0,0,2,35,46.6,13.8,19.0,7.9,1,0.03,0.04,0.07,1.98,49,486,109796,9589,9103,157,Moisés Caicedo Corozo,49,MID,Man Utd,Chelsea,Chelsea
164,158,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-412,13096,493,905,158,Cesare Casadei,44,MID,Man Utd,Chelsea,Chelsea
165,160,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-1291,55492,1211,2502,160,Ben Chilwell,47,DEF,Man Utd,Chelsea,Chelsea
166,161,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-38,5164,148,186,161,Carney Chukwuemeka,48,MID,Man Utd,Chelsea,Chelsea
167,162,95,Man Utd,2,False,2024-11-03T16:30:00Z,1,1,10,90,0,0,0,1,0,0,0,0,0,0,0,8,14.2,1.0,6.0,2.1,1,0.01,0.27,0.28,1.98,46,-15750,324857,10176,25926,162,Levi Colwill,46,DEF,Man Utd,Chelsea,Chelsea
168,163,95,Man Utd,1,False,2024-11-03T16:30:00Z,1,1,10,45,0,0,0,1,0,0,0,0,0,0,0,-1,7.2,11.3,4.0,2.3,0,0.04,0.02,0.06,1.26,50,-20280,448458,8904,29184,163,Marc Cucurella Saseta,50,DEF,Man Utd,Chelsea,Chelsea
169,164,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-202,7323,0,202,164,David Datro Fofana,54,FWD,Man Utd,Chelsea,Chelsea
170,165,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-499,15553,383,882,165,Deivid Washington de Souza Eugênio,50,FWD,Man Utd,Chelsea,Chelsea
171,166,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,56,-404,13347,199,603,166,Kiernan Dewsbury-Hall,56,MID,Man Utd,Chelsea,Chelsea
172,167,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-1471,32146,818,2289,167,Axel Disasi,43,DEF,Man Utd,Chelsea,Chelsea
173,168,95,Man Utd,1,False,2024-11-03T16:30:00Z,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,3,0.8,1.0,1.0,0.3,0,0.14,0.01,0.15,0.22,48,-7609,126360,2868,10477,168,Enzo Fernández,48,MID,Man Utd,Chelsea,Chelsea
174,169,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-266,16506,0,266,169,Conor Gallagher,59,MID,Man Utd,Chelsea,Chelsea
175,170,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-163,4384,0,163,170,Alfie Gilchrist,40,DEF,Man Utd,Chelsea,Chelsea
176,171,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,45,0,0,0,0,0,0,0,1,0,0,0,0,3.0,16.3,8.0,2.7,1,0.00,0.06,0.06,0.72,49,-2027,170581,7910,9937,171,Malo Gusto,49,DEF,Man Utd,Chelsea,Chelsea
177,172,95,Man Utd,2,False,2024-11-03T16:30:00Z,1,1,10,90,0,0,0,1,0,0,0,0,0,0,0,11,10.8,6.7,0.0,1.8,1,0.00,0.17,0.17,1.98,49,23353,48828,26257,2904,172,Reece James,49,DEF,Man Utd,Chelsea,Chelsea
178,173,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-55,3270,146,201,173,Omari Kellyman,44,MID,Man Utd,Chelsea,Chelsea
179,174,95,Man Utd,2,False,2024-11-03T16:30:00Z,1,1,10,70,0,0,0,1,0,0,0,0,0,0,0,10,13.4,13.2,0.0,2.7,1,0.00,0.02,0.02,1.76,45,11659,93187,16325,4666,174,Roméo Lavia,45,MID,Man Utd,Chelsea,Chelsea
180,175,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-331,22438,0,331,175,Romelu Lukaku Bolingoli,63,FWD,Man Utd,Chelsea,Chelsea
181,176,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-7,290,0,7,176,Malang Sarr,45,DEF,Man Utd,Chelsea,Chelsea
182,177,95,Man Utd,2,False,2024-11-03T16:30:00Z,1,1,10,70,0,0,0,1,0,0,0,0,0,0,0,1,0.6,2.9,12.0,1.6,1,0.53,0.03,0.56,1.76,65,-51676,880670,72454,124130,177,Noni Madueke,64,MID,Man Utd,Chelsea,Chelsea
183,178,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-2193,62283,2691,4884,178,Marc Guiu Paz,48,FWD,Man Utd,Chelsea,Chelsea
184,179,95,Man Utd,1,False,2024-11-03T16:30:00Z,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,1.1,8.0,0.9,0,0.00,0.02,0.02,0.22,62,18,25478,1221,1203,179,Mykhailo Mudryk,62,MID,Man Utd,Chelsea,Chelsea
185,180,95,Man Utd,1,False,2024-11-03T16:30:00Z,1,1,10,90,0,0,0,1,0,0,0,1,0,0,0,12,16.2,12.9,25.0,5.4,1,0.08,0.05,0.13,1.98,79,72742,1903560,167569,94827,180,Nicolas Jackson,79,FWD,Man Utd,Chelsea,Chelsea
186,181,95,Man Utd,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-22637,282171,4869,27506,181,Christopher Nkunku,59,MID,Man Utd,Chelsea,Chelsea
187,182,95,Man Utd,3,False,2024-11-03T16:30:00Z,1,1,10,90,0,0,0,1,0,0,0,0,0,0,1,25,13.4,37.8,16.0,6.7,1,0.23,0.28,0.51,1.98,110,192933,6002657,252006,59073,182,Cole Palmer,110,MID,Man Utd,Chelsea,Chelsea
