,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,name,cost,position,home_team,away_team,team_x
94,85,6,Nott'm Forest,2,False,2024-08-17T14:00:00Z,1,1,1,90,0,0,0,1,0,0,0,0,0,0,0,9,15.6,1.1,0.0,1.7,1,0.00,0.02,0.02,1.30,45,0,37460,0,0,85,Illia Zabarnyi,44,DEF,Bournemouth,Man City,Bournemouth
95,152,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,27495,0,0,152,Kepa Arrizabalaga,45,GKP,Bournemouth,Man City,Bournemouth
96,580,6,Nott'm Forest,2,False,2024-08-17T14:00:00Z,1,1,1,90,0,0,0,1,0,0,0,0,0,0,0,9,24.8,0.4,0.0,2.5,1,0.00,0.01,0.01,1.30,45,0,9224,0,0,580,Dean Huijsen,43,DEF,Bournemouth,Man City,Bournemouth
97,592,6,Nott'm Forest,1,False,2024-08-17T14:00:00Z,1,1,1,27,0,0,0,0,0,0,0,0,0,0,0,4,4.2,1.3,0.0,0.6,0,0.00,0.01,0.01,0.28,45,0,14951,0,0,592,Julián Araujo Zúñiga,44,DEF,Bournemouth,Man City,Bournemouth
98,599,6,Nott'm Forest,0,False,2024-08-17T14:00:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,15836,0,0,599,Will Dennis,40,GKP,Bournemouth,Man City,Bournemouth
99,617,12,Newcastle,2,True,2024-08-25T13:00:00Z,1,1,2,71,0,0,1,0,0,0,0,0,0,0,0,7,11.2,2.8,35.0,4.9,1,0.75,0.00,0.75,0.59,60,8001,10269,8938,937,617,Francisco Evanilson de Lima Barbosa,59,FWD,Bournemouth,Man City,Bournemouth
100,86,8,Crystal Palace,2,True,2024-08-18T13:00:00Z,2,1,1,90,0,0,0,1,0,0,0,0,0,0,0,4,7.8,1.3,33.0,4.2,1,0.28,0.00,0.28,1.17,45,0,32185,0,0,86,Kristoffer Ajer,45,DEF,Fulham,Brentford,Brentford
101,87,8,Crystal Palace,0,True,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,6092,0,0,87,Ethan Brierley,45,MID,Fulham,Brentford,Brentford
102,88,8,Crystal Palace,6,True,2024-08-18T13:00:00Z,2,1,1,90,0,1,0,1,0,0,0,0,0,0,1,23,39.4,0.5,17.0,5.7,1,0.22,0.00,0.22,1.17,45,0,31553,0,0,88,Nathan Collins,45,DEF,Fulham,Brentford,Brentford
103,89,8,Crystal Palace,1,True,2024-08-18T13:00:00Z,2,1,1,16,0,0,0,0,0,0,0,0,0,0,0,3,1.8,1.3,0.0,0.3,0,0.00,0.00,0.00,0.67,50,0,6304,0,0,89,Mikkel Damsgaard,50,MID,Fulham,Brentford,Brentford
104,90,8,Crystal Palace,0,True,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,1084,0,0,90,Josh Dasilva,48,MID,Fulham,Brentford,Brentford
105,91,8,Crystal Palace,4,True,2024-08-18T13:00:00Z,2,1,1,90,0,0,0,1,0,0,0,0,0,6,0,22,46.4,0.0,0.0,4.6,1,0.00,0.00,0.00,1.17,45,0,1005914,0,0,91,Mark Flekken,45,GKP,Fulham,Brentford,Brentford
106,92,8,Crystal Palace,0,True,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,8033,0,0,92,Rico Henry,43,DEF,Fulham,Brentford,Brentford
107,93,8,Crystal Palace,0,True,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,3440,0,0,93,Aaron Hickey,44,DEF,Fulham,Brentford,Brentford
108,94,8,Crystal Palace,2,True,2024-08-18T13:00:00Z,2,1,1,73,0,0,0,1,0,0,0,0,0,0,0,10,11.2,15.1,5.0,3.1,1,0.07,0.03,0.10,0.50,50,0,16717,0,0,94,Vitaly Janelt,49,MID,Fulham,Brentford,Brentford
109,95,8,Crystal Palace,2,True,2024-08-18T13:00:00Z,2,1,1,83,0,0,0,1,0,0,0,0,0,0,0,11,11.2,17.9,0.0,2.9,1,0.00,0.03,0.03,0.61,55,0,14932,0,0,95,Mathias Jensen,53,MID,Fulham,Brentford,Brentford
110,96,8,Crystal Palace,0,True,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,20997,0,0,96,Kim Ji-soo,39,DEF,Fulham,Brentford,Brentford
111,97,8,Crystal Palace,0,True,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,5009,0,0,97,Yunus Emre Konak,45,MID,Fulham,Brentford,Brentford
112,98,8,Crystal Palace,1,True,2024-08-18T13:00:00Z,2,1,1,16,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.5,0.0,0.3,0,0.00,0.00,0.00,0.67,50,0,4328,0,0,98,Keane Lewis-Potter,50,MID,Fulham,Brentford,Brentford
113,99,8,Crystal Palace,9,True,2024-08-18T13:00:00Z,2,1,1,89,1,0,0,1,0,0,0,0,0,0,2,35,40.8,50.2,17.0,10.8,1,0.09,0.45,0.54,1.17,70,0,360975,0,0,99,Bryan Mbeumo,77,MID,Fulham,Brentford,Brentford
114,100,8,Crystal Palace,1,True,2024-08-18T13:00:00Z,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,79075,0,0,100,Ben Mee,43,DEF,Fulham,Brentford,Brentford
115,101,8,Crystal Palace,2,True,2024-08-18T13:00:00Z,2,1,1,90,0,0,0,1,0,0,0,0,0,0,0,15,17.8,12.3,0.0,3.0,1,0.00,0.01,0.01,1.17,50,0,11239,0,0,101,Christian Nørgaard,48,MID,Fulham,Brentford,Brentford
116,102,8,Crystal Palace,1,True,2024-08-18T13:00:00Z,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.56,50,0,3770,0,0,102,Frank Onyeka,49,MID,Fulham,Brentford,Brentford
117,103,8,Crystal Palace,0,True,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,4262,0,0,103,Myles Peart-Harris,45,MID,Fulham,Brentford,Brentford
118,104,8,Crystal Palace,0,True,2024-08-18T13:00:00Z,2,1,1,90,0,0,0,1,1,0,0,0,0,0,0,3,18.8,0.1,17.0,3.6,1,0.01,0.00,0.01,1.17,45,0,37981,0,0,104,Ethan Pinnock,45,DEF,Fulham,Brentford,Brentford
119,105,8,Crystal Palace,2,True,2024-08-18T13:00:00Z,2,1,1,90,0,0,0,1,0,0,0,0,0,0,0,4,7.6,1.2,0.0,0.9,1,0.00,0.00,0.00,1.17,45,0,8169,0,0,105,Mads Roerslev Rasmussen,44,DEF,Fulham,Brentford,Brentford
120,106,8,Crystal Palace,2,True,2024-08-18T13:00:00Z,2,1,1,73,0,0,0,1,0,0,0,0,0,0,0,-2,6.8,0.9,8.0,1.6,1,0.13,0.01,0.14,0.50,55,0,6235,0,0,106,Kevin Schade,53,MID,Fulham,Brentford,Brentford
121,107,8,Crystal Palace,0,True,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,0,3171,0,0,107,Igor Thiago Nascimento Rodrigues,59,FWD,Fulham,Brentford,Brentford
122,108,8,Crystal Palace,0,True,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,75,0,809422,0,0,108,Ivan Toney,73,FWD,Fulham,Brentford,Brentford
123,109,8,Crystal Palace,0,True,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,372148,0,0,109,Hákon Valdimarsson,40,GKP,Fulham,Brentford,Brentford
124,110,8,Crystal Palace,11,True,2024-08-18T13:00:00Z,2,1,1,83,1,1,0,1,0,0,0,1,0,0,3,47,50.2,14.2,44.0,10.8,1,1.00,0.01,1.01,0.61,60,0,232431,0,0,110,Yoane Wissa,59,FWD,Fulham,Brentford,Brentford
125,111,8,Crystal Palace,0,True,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,263488,0,0,111,Yehor Yarmoliuk,44,MID,Fulham,Brentford,Brentford
126,112,8,Crystal Palace,0,True,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,5300,0,0,112,Mathias Jorgensen,45,DEF,Fulham,Brentford,Brentford
127,314,8,Crystal Palace,1,True,2024-08-18T13:00:00Z,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,5,2.2,0.3,0.0,0.3,0,0.00,0.00,0.00,0.56,50,0,130410,0,0,314,Fábio Freitas Gouveia Carvalho,48,MID,Fulham,Brentford,Brentford
128,338,4,Ipswich,0,False,2024-08-17T11:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,32790,0,0,338,Sepp van den Berg,40,DEF,Fulham,Brentford,Brentford
129,602,8,Crystal Palace,0,True,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,2327,0,0,602,Ryan Trevitt,45,MID,Fulham,Brentford,Brentford
130,634,22,Southampton,0,True,2024-08-31T14:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,38,83,43,5,634,Gustavo Nunes Fernandes Gomes,49,MID,Fulham,Brentford,Brentford
131,649,37,Man City,0,False,2024-09-14T14:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,502,1200,652,150,649,Jayden Meghoma,40,DEF,Fulham,Brentford,Brentford
132,661,49,Spurs,0,False,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,0,0,0,661,Tony Yogane,45,MID,Fulham,Brentford,Brentford
133,113,3,Everton,6,False,2024-08-17T14:00:00Z,0,3,1,45,1,0,0,0,0,0,0,0,0,0,0,24,39.6,6.5,26.0,7.2,0,0.17,0.05,0.22,0.21,55,0,42304,0,0,113,Simon Adingra,54,MID,Liverpool,Brighton,Brighton
134,114,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,744,0,0,114,Benicio Baker-Boaitey,45,MID,Liverpool,Brighton,Brighton
135,115,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,3519,0,0,115,Carlos Baleba,50,MID,Liverpool,Brighton,Brighton
136,116,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,2127451,0,0,116,Valentín Barco,40,DEF,Liverpool,Brighton,Brighton
137,118,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,13388,0,0,118,Amario Cozier-Duberry,45,MID,Liverpool,Brighton,Brighton
138,119,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,2851,0,0,119,Mahmoud Dahoud,49,MID,Liverpool,Brighton,Brighton
139,120,3,Everton,6,False,2024-08-17T14:00:00Z,0,3,1,75,0,0,1,0,0,0,0,0,0,0,0,23,7.0,0.3,6.0,1.3,1,0.07,0.00,0.07,0.45,45,0,367736,0,0,120,Lewis Dunk,45,DEF,Liverpool,Brighton,Brighton
140,121,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,6559,0,0,121,Julio Enciso,54,MID,Liverpool,Brighton,Brighton
141,122,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,9056,0,0,122,Pervis Estupiñán,50,DEF,Liverpool,Brighton,Brighton
142,123,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,9342,0,0,123,Evan Ferguson,55,FWD,Liverpool,Brighton,Brighton
143,124,3,Everton,1,False,2024-08-17T14:00:00Z,0,3,1,8,0,0,0,0,0,0,0,0,0,0,0,4,0.4,7.6,0.0,0.8,0,0.00,0.00,0.00,0.00,50,0,14848,0,0,124,Billy Gilmour,50,MID,Liverpool,Brighton,Brighton
144,125,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,0,10739,0,0,125,Pascal Groß,65,MID,Liverpool,Brighton,Brighton
145,126,3,Everton,3,False,2024-08-17T14:00:00Z,0,3,1,90,0,0,1,0,0,0,0,0,0,0,0,14,11.8,6.1,2.0,2.0,1,0.00,0.01,0.01,0.45,50,0,2263,0,0,126,Jack Hinshelwood,50,MID,Liverpool,Brighton,Brighton
146,127,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,1515,0,0,127,Ibrahim Osman,50,MID,Liverpool,Brighton,Brighton
147,128,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,9855,0,0,128,Igor Julio dos Santos de Paulo,44,DEF,Liverpool,Brighton,Brighton
148,129,3,Everton,2,False,2024-08-17T14:00:00Z,0,3,1,81,0,0,1,0,0,0,0,0,0,0,0,9,5.0,10.8,7.0,2.3,1,0.03,0.02,0.05,0.45,55,0,1623770,0,0,129,João Pedro Junqueira de Jesus,54,FWD,Liverpool,Brighton,Brighton
149,130,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,156,0,0,130,Kacper Kozłowski,45,MID,Liverpool,Brighton,Brighton
150,131,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,21842,0,0,131,Tariq Lamptey,44,DEF,Liverpool,Brighton,Brighton
151,132,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,0,612,0,0,132,Solly March,65,MID,Liverpool,Brighton,Brighton
152,133,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,3835,0,0,133,Adrian Mazilu,45,MID,Liverpool,Brighton,Brighton
153,134,3,Everton,2,False,2024-08-17T14:00:00Z,0,3,1,81,0,0,1,0,0,0,0,1,0,0,0,10,22.4,43.8,4.0,7.0,1,0.00,0.11,0.11,0.45,50,0,5694,0,0,134,James Milner,50,MID,Liverpool,Brighton,Brighton
154,135,3,Everton,4,False,2024-08-17T14:00:00Z,0,3,1,45,0,1,0,0,0,0,0,0,0,0,0,18,25.0,31.4,8.0,6.4,1,0.00,0.65,0.65,0.25,55,0,119994,0,0,135,Yankuba Minteh,53,MID,Liverpool,Brighton,Brighton
155,136,3,Everton,8,False,2024-08-17T14:00:00Z,0,3,1,88,1,0,1,0,0,0,0,0,0,0,0,27,48.2,4.1,80.0,13.2,1,0.97,0.04,1.01,0.45,65,0,164023,0,0,136,Mitoma Kaoru,65,MID,Liverpool,Brighton,Brighton
156,137,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,32773,0,0,137,Jakub Moder,44,MID,Liverpool,Brighton,Brighton
157,138,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,47927,0,0,138,Mark O’Mahony,45,FWD,Liverpool,Brighton,Brighton
158,139,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,12397,0,0,139,Odeluga Offiah,40,DEF,Liverpool,Brighton,Brighton
159,140,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,4299,0,0,140,Cameron Peupion,45,MID,Liverpool,Brighton,Brighton
160,141,3,Everton,1,False,2024-08-17T14:00:00Z,0,3,1,8,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.8,0.0,0.1,0,0.00,0.00,0.00,0.00,50,0,2792,0,0,141,Jeremy Sarmiento Morante,49,MID,Liverpool,Brighton,Brighton
161,142,3,Everton,7,False,2024-08-17T14:00:00Z,0,3,1,90,0,0,1,0,0,0,0,0,0,1,1,31,18.6,0.0,0.0,1.9,1,0.00,0.00,0.00,0.45,45,0,49675,0,0,142,Jason Steele,43,GKP,Liverpool,Brighton,Brighton
162,143,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,1930,0,0,143,Deniz Undav,55,FWD,Liverpool,Brighton,Brighton
163,144,3,Everton,6,False,2024-08-17T14:00:00Z,0,3,1,90,0,0,1,0,0,0,0,0,0,0,0,28,18.8,0.5,0.0,1.9,1,0.00,0.00,0.00,0.45,45,0,21316,0,0,144,Jan Paul van Hecke,45,DEF,Liverpool,Brighton,Brighton
164,145,3,Everton,8,False,2024-08-17T14:00:00Z,0,3,1,90,0,0,1,0,0,0,0,0,0,0,2,34,20.6,1.3,0.0,2.2,1,0.00,0.00,0.00,0.45,45,0,15104,0,0,145,Joël Veltman,45,DEF,Liverpool,Brighton,Brighton
165,146,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,45968,0,0,146,Bart Verbruggen,45,GKP,Liverpool,Brighton,Brighton
166,147,3,Everton,1,False,2024-08-17T14:00:00Z,0,3,1,14,0,0,0,0,0,0,0,0,0,0,0,9,5.6,0.7,2.0,0.8,0,0.00,0.02,0.02,0.00,45,0,9097,0,0,147,Adam Webster,44,DEF,Liverpool,Brighton,Brighton
167,148,3,Everton,12,False,2024-08-17T14:00:00Z,0,3,1,90,1,1,1,0,0,0,0,0,0,0,3,41,61.4,24.8,25.0,11.1,1,0.20,0.04,0.24,0.45,55,0,64656,0,0,148,Danny Welbeck,59,FWD,Liverpool,Brighton,Brighton
168,149,3,Everton,6,False,2024-08-17T14:00:00Z,0,3,1,90,0,1,1,0,0,0,0,0,0,0,0,20,31.0,16.3,0.0,4.7,1,0.00,0.02,0.02,0.45,50,0,4093,0,0,149,Mats Wieffer,48,MID,Liverpool,Brighton,Brighton
169,595,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,2682,0,0,595,Brajan Gruda,54,MID,Liverpool,Brighton,Brighton
170,600,3,Everton,1,False,2024-08-17T14:00:00Z,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,754,0,0,600,Yasin Ayari,50,MID,Liverpool,Brighton,Brighton
171,601,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,486,0,0,601,Andrew Moran,50,MID,Liverpool,Brighton,Brighton
172,615,3,Everton,0,False,2024-08-17T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,0,0,0,615,Carl Rushworth,40,GKP,Liverpool,Brighton,Brighton
173,618,13,Man Utd,1,True,2024-08-24T11:30:00Z,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,1.6,0.8,0.0,0.2,0,0.00,0.01,0.01,0.10,55,1528,2247,1740,212,618,Georginio Rutter,55,MID,Liverpool,Brighton,Brighton
174,628,21,Arsenal,0,False,2024-08-31T11:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,5844,6882,7861,2017,628,Ferdi Kadioglu,45,DEF,Liverpool,Brighton,Brighton
175,629,21,Arsenal,0,False,2024-08-31T11:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,246,304,362,116,629,Matt O'Riley,55,MID,Liverpool,Brighton,Brighton
176,663,54,Chelsea,0,False,2024-09-28T14:00:00Z,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,0,0,0,663,Imari Samuels,40,DEF,Liverpool,Brighton,Brighton
177,668,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,0,0,0,668,Killian Cahill,40,GKP,Liverpool,Brighton,Brighton
178,150,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,910,0,0,150,Andrey Nascimento dos Santos,45,MID,Man Utd,Chelsea,Chelsea
179,151,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,30921,0,0,151,Ângelo Gabriel Borges Damaceno,45,MID,Man Utd,Chelsea,Chelsea
180,153,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,11552,0,0,153,Benoît Badiashile,43,DEF,Man Utd,Chelsea,Chelsea
181,154,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,18789,0,0,154,Lucas Bergström,40,GKP,Man Utd,Chelsea,Chelsea
182,155,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,33631,0,0,155,Marcus Bettinelli,40,GKP,Man Utd,Chelsea,Chelsea
183,157,9,Man City,1,True,2024-08-18T15:30:00Z,0,2,1,90,0,0,0,2,0,0,0,1,0,0,0,12,11.6,28.3,2.0,4.2,1,0.03,0.06,0.09,0.77,50,0,57062,0,0,157,Moisés Caicedo Corozo,49,MID,Man Utd,Chelsea,Chelsea
184,158,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,10728,0,0,158,Cesare Casadei,45,MID,Man Utd,Chelsea,Chelsea
185,160,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,74006,0,0,160,Ben Chilwell,47,DEF,Man Utd,Chelsea,Chelsea
186,161,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,5259,0,0,161,Carney Chukwuemeka,48,MID,Man Utd,Chelsea,Chelsea
187,162,9,Man City,1,True,2024-08-18T15:30:00Z,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,8,20.4,0.8,0.0,2.1,1,0.00,0.01,0.01,0.77,45,0,60767,0,0,162,Levi Colwill,46,DEF,Man Utd,Chelsea,Chelsea
188,163,9,Man City,2,True,2024-08-18T15:30:00Z,0,2,1,79,0,0,0,1,0,0,0,0,0,0,0,16,18.0,4.0,2.0,2.4,1,0.00,0.02,0.02,0.69,50,0,521204,0,0,163,Marc Cucurella Saseta,50,DEF,Man Utd,Chelsea,Chelsea
189,164,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,11959,0,0,164,David Datro Fofana,54,FWD,Man Utd,Chelsea,Chelsea
190,165,9,Man City,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,6224,0,0,165,Deivid Washington de Souza Eugênio,50,FWD,Man Utd,Chelsea,Chelsea
