,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,name,cost,position,home_team,away_team,team_x
92,90,83,Ipswich,0,True,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-13,473,12,25,90,Josh Dasilva,48,MID,Fulham,Brentford,Brentford
93,91,83,Ipswich,1,True,2024-10-26T14:00:00Z,4,3,9,90,0,0,0,3,0,0,0,0,0,2,0,4,23.0,0.0,0.0,2.3,1,0.00,0.00,0.00,1.30,45,67904,1356008,86270,18366,91,Mark Flekken,45,GKP,Fulham,Brentford,Brentford
94,92,83,Ipswich,0,True,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-104,3682,77,181,92,Rico Henry,43,DEF,Fulham,Brentford,Brentford
95,93,83,Ipswich,0,True,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-47,1490,26,73,93,Aaron Hickey,44,DEF,Fulham,Brentford,Brentford
96,94,83,Ipswich,5,True,2024-10-26T14:00:00Z,4,3,9,90,0,1,0,3,0,0,0,0,0,0,0,30,29.0,22.9,6.0,5.8,1,0.00,0.17,0.17,1.30,49,-494,21442,859,1353,94,Vitaly Janelt,49,MID,Fulham,Brentford,Brentford
97,95,83,Ipswich,1,True,2024-10-26T14:00:00Z,4,3,9,12,0,0,0,1,0,0,0,0,0,0,0,5,1.8,15.8,0.0,1.8,0,0.00,0.04,0.04,0.16,53,-175,6929,93,268,95,Mathias Jensen,53,MID,Fulham,Brentford,Brentford
98,96,83,Ipswich,0,True,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,5752,32038,7184,1432,96,Kim Ji-soo,39,DEF,Fulham,Brentford,Brentford
99,97,83,Ipswich,0,True,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,110,8685,594,484,97,Yunus Emre Konak,45,MID,Fulham,Brentford,Brentford
100,98,83,Ipswich,5,True,2024-10-26T14:00:00Z,4,3,9,80,0,1,0,2,0,0,0,0,0,0,0,23,11.8,16.1,17.0,4.5,1,0.35,0.50,0.85,1.14,50,240,9163,993,753,98,Keane Lewis-Potter,50,MID,Fulham,Brentford,Brentford
101,99,83,Ipswich,15,True,2024-10-26T14:00:00Z,4,3,9,90,2,0,0,3,0,0,0,0,0,0,3,52,76.4,18.5,36.0,13.1,1,0.91,0.38,1.29,1.30,76,601979,3692358,639773,37794,99,Bryan Mbeumo,77,MID,Fulham,Brentford,Brentford
102,100,83,Ipswich,0,True,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-1531,50681,915,2446,100,Ben Mee,43,DEF,Fulham,Brentford,Brentford
103,101,83,Ipswich,2,True,2024-10-26T14:00:00Z,4,3,9,77,0,0,0,2,0,0,0,0,0,0,0,10,3.4,4.2,13.0,2.1,1,0.29,0.01,0.30,1.14,48,2572,17032,3545,973,101,Christian Nørgaard,48,MID,Fulham,Brentford,Brentford
104,102,83,Ipswich,0,True,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-41,1737,0,41,102,Frank Onyeka,49,MID,Fulham,Brentford,Brentford
105,103,83,Ipswich,0,True,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-92,2309,0,92,103,Myles Peart-Harris,45,MID,Fulham,Brentford,Brentford
106,104,83,Ipswich,1,True,2024-10-26T14:00:00Z,4,3,9,90,0,0,0,3,0,0,0,0,0,0,0,11,27.6,30.8,2.0,6.0,1,0.00,0.20,0.20,1.30,45,71793,132026,75696,3903,104,Ethan Pinnock,45,DEF,Fulham,Brentford,Brentford
107,105,83,Ipswich,4,True,2024-10-26T14:00:00Z,4,3,9,90,0,1,0,3,0,0,0,0,0,0,0,20,39.4,63.2,2.0,10.5,1,0.00,0.23,0.23,1.30,44,-129,9151,215,344,105,Mads Roerslev Rasmussen,44,DEF,Fulham,Brentford,Brentford
108,106,83,Ipswich,1,True,2024-10-26T14:00:00Z,4,3,9,13,0,0,0,1,0,0,0,0,0,0,0,3,1.0,0.0,11.0,1.2,0,0.14,0.00,0.14,0.16,53,-368,11870,1060,1428,106,Kevin Schade,53,MID,Fulham,Brentford,Brentford
109,107,83,Ipswich,0,True,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-30,1960,58,88,107,Igor Thiago Nascimento Rodrigues,59,FWD,Fulham,Brentford,Brentford
110,108,83,Ipswich,0,True,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,73,-2313,144173,0,2313,108,Ivan Toney,73,FWD,Fulham,Brentford,Brentford
111,109,83,Ipswich,0,True,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-5135,353255,3055,8190,109,Hákon Valdimarsson,40,GKP,Fulham,Brentford,Brentford
112,110,83,Ipswich,10,True,2024-10-26T14:00:00Z,4,3,9,90,1,1,0,3,0,0,0,0,0,0,1,38,40.6,2.9,55.0,9.9,1,1.44,0.02,1.46,1.30,59,112793,310897,121111,8318,110,Yoane Wissa,59,FWD,Fulham,Brentford,Brentford
113,111,83,Ipswich,0,True,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,14594,316764,31254,16660,111,Yehor Yarmoliuk,44,MID,Fulham,Brentford,Brentford
114,112,83,Ipswich,0,True,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-50,1534,0,50,112,Mathias Jorgensen,45,DEF,Fulham,Brentford,Brentford
115,314,83,Ipswich,1,True,2024-10-26T14:00:00Z,4,3,9,9,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.1,0.0,0.0,0,0.00,0.00,0.00,0.16,48,-1215,153607,13742,14957,314,Fábio Freitas Gouveia Carvalho,48,MID,Fulham,Brentford,Brentford
116,338,83,Ipswich,1,True,2024-10-26T14:00:00Z,4,3,9,90,0,0,0,3,0,0,0,0,0,0,0,4,22.0,5.1,36.0,6.3,1,0.16,0.04,0.20,1.30,40,36488,311431,44450,7962,338,Sepp van den Berg,40,DEF,Fulham,Brentford,Brentford
117,602,83,Ipswich,0,True,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-111,5807,113,224,602,Ryan Trevitt,45,MID,Fulham,Brentford,Brentford
118,113,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-2418,48168,920,3338,113,Simon Adingra,54,MID,Liverpool,Brighton,Brighton
119,114,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-11,294,0,11,114,Benicio Baker-Boaitey,45,MID,Liverpool,Brighton,Brighton
120,115,84,Wolves,3,True,2024-10-26T14:00:00Z,2,2,9,79,0,0,1,0,0,0,0,0,0,0,0,23,19.8,26.4,18.0,6.4,1,0.08,0.04,0.12,0.83,50,2878,32176,5293,2415,115,Carlos Baleba,50,MID,Liverpool,Brighton,Brighton
121,116,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-43488,500367,0,43488,116,Valentín Barco,40,DEF,Liverpool,Brighton,Brighton
122,118,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-234,4391,0,234,118,Amario Cozier-Duberry,45,MID,Liverpool,Brighton,Brighton
123,119,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-30,1339,0,30,119,Mahmoud Dahoud,49,MID,Liverpool,Brighton,Brighton
124,120,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,16783,694140,27745,10962,120,Lewis Dunk,45,DEF,Liverpool,Brighton,Brighton
125,121,84,Wolves,1,True,2024-10-26T14:00:00Z,2,2,9,1,0,0,0,1,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0,0.00,0.00,0.00,0.08,54,-84,8246,409,493,121,Julio Enciso,54,MID,Liverpool,Brighton,Brighton
126,122,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,90,0,0,0,2,0,0,0,1,0,0,0,15,29.8,24.2,11.0,6.5,1,0.04,0.08,0.12,1.36,50,3867,57707,7196,3329,122,Pervis Estupiñán,50,DEF,Liverpool,Brighton,Brighton
127,123,84,Wolves,7,True,2024-10-26T14:00:00Z,2,2,9,17,1,0,0,2,0,0,0,0,0,0,2,29,32.0,1.1,17.0,5.0,0,0.08,0.00,0.08,0.72,55,2964,37103,5743,2779,123,Evan Ferguson,55,FWD,Liverpool,Brighton,Brighton
128,124,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-106,4573,0,106,124,Billy Gilmour,50,MID,Liverpool,Brighton,Brighton
129,125,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-41,2803,0,41,125,Pascal Groß,65,MID,Liverpool,Brighton,Brighton
130,126,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,52,17530,1585,1533,126,Jack Hinshelwood,50,MID,Liverpool,Brighton,Brighton
131,127,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-7,426,0,7,127,Ibrahim Osman,50,MID,Liverpool,Brighton,Brighton
132,128,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,90,0,0,0,2,0,0,0,1,0,0,0,7,27.6,4.2,0.0,3.2,1,0.00,0.02,0.02,1.36,44,1035,11119,1308,273,128,Igor Julio dos Santos de Paulo,44,DEF,Liverpool,Brighton,Brighton
133,129,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-156717,801785,664,157381,129,João Pedro Junqueira de Jesus,54,FWD,Liverpool,Brighton,Brighton
134,130,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,70,0,0,130,Kacper Kozłowski,45,MID,Liverpool,Brighton,Brighton
135,131,84,Wolves,3,True,2024-10-26T14:00:00Z,2,2,9,10,0,1,0,2,0,0,0,0,0,0,0,5,22.2,10.4,0.0,3.3,0,0.00,0.03,0.03,0.53,44,-398,17951,284,682,131,Tariq Lamptey,44,DEF,Liverpool,Brighton,Brighton
136,132,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,20,648,56,36,132,Solly March,65,MID,Liverpool,Brighton,Brighton
137,133,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-71,1789,0,71,133,Adrian Mazilu,45,MID,Liverpool,Brighton,Brighton
138,134,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-256,5373,18,274,134,James Milner,50,MID,Liverpool,Brighton,Brighton
139,135,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-20637,91851,587,21224,135,Yankuba Minteh,53,MID,Liverpool,Brighton,Brighton
140,136,84,Wolves,2,True,2024-10-26T14:00:00Z,2,2,9,88,0,0,0,1,0,0,0,0,0,0,0,6,7.0,16.1,58.0,8.1,1,0.23,0.19,0.42,1.29,66,-5424,707789,44166,49590,136,Mitoma Kaoru,65,MID,Liverpool,Brighton,Brighton
141,137,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1509,108094,5885,7394,137,Jakub Moder,44,MID,Liverpool,Brighton,Brighton
142,138,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1700,35879,0,1700,138,Mark O’Mahony,45,FWD,Liverpool,Brighton,Brighton
143,139,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-315,8484,0,315,139,Odeluga Offiah,40,DEF,Liverpool,Brighton,Brighton
144,140,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-150,5912,140,290,140,Cameron Peupion,45,MID,Liverpool,Brighton,Brighton
145,141,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-41,1278,0,41,141,Jeremy Sarmiento Morante,49,MID,Liverpool,Brighton,Brighton
146,142,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-7809,151207,627,8436,142,Jason Steele,43,GKP,Liverpool,Brighton,Brighton
147,143,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-8,553,0,8,143,Deniz Undav,55,FWD,Liverpool,Brighton,Brighton
148,144,84,Wolves,1,True,2024-10-26T14:00:00Z,2,2,9,90,0,0,0,2,0,0,0,0,0,0,0,8,23.6,20.5,4.0,4.8,1,0.00,0.10,0.10,1.36,45,258,58712,2260,2002,144,Jan Paul van Hecke,45,DEF,Liverpool,Brighton,Brighton
149,145,84,Wolves,1,True,2024-10-26T14:00:00Z,2,2,9,90,0,0,0,2,0,0,0,0,0,0,0,4,8.2,7.4,3.0,1.9,1,0.02,0.10,0.12,1.36,45,35813,382566,41536,5723,145,Joël Veltman,45,DEF,Liverpool,Brighton,Brighton
150,146,84,Wolves,2,True,2024-10-26T14:00:00Z,2,2,9,90,0,0,0,2,0,0,0,0,0,5,0,15,45.8,0.0,0.0,4.6,1,0.00,0.00,0.00,1.36,45,19993,215615,23432,3439,146,Bart Verbruggen,45,GKP,Liverpool,Brighton,Brighton
151,147,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-732,8380,24,756,147,Adam Webster,44,DEF,Liverpool,Brighton,Brighton
152,148,84,Wolves,7,True,2024-10-26T14:00:00Z,2,2,9,72,1,0,1,0,0,0,0,0,0,0,1,27,30.4,12.1,38.0,8.1,1,0.63,0.01,0.64,0.65,59,-75876,2066673,108916,184792,148,Danny Welbeck,59,FWD,Liverpool,Brighton,Brighton
153,149,84,Wolves,1,True,2024-10-26T14:00:00Z,2,2,9,10,0,0,0,2,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0,0.00,0.00,0.00,0.53,48,-115,7304,173,288,149,Mats Wieffer,48,MID,Liverpool,Brighton,Brighton
154,595,84,Wolves,1,True,2024-10-26T14:00:00Z,2,2,9,18,0,0,0,2,0,0,0,0,0,0,0,2,4.0,0.1,0.0,0.4,0,0.00,0.00,0.00,0.72,54,8,2242,52,44,595,Brajan Gruda,54,MID,Liverpool,Brighton,Brighton
155,600,84,Wolves,2,True,2024-10-26T14:00:00Z,2,2,9,90,0,0,0,2,0,0,0,0,0,0,0,11,16.0,42.5,6.0,6.5,1,0.05,0.13,0.18,1.36,50,70,2939,178,108,600,Yasin Ayari,50,MID,Liverpool,Brighton,Brighton
156,601,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-7,327,0,7,601,Andrew Moran,50,MID,Liverpool,Brighton,Brighton
157,615,84,Wolves,0,True,2024-10-26T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-125,6045,0,125,615,Carl Rushworth,40,GKP,Liverpool,Brighton,Brighton
158,150,85,Newcastle,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-13,366,0,13,150,Andrey Nascimento dos Santos,45,MID,Man Utd,Chelsea,Chelsea
159,151,85,Newcastle,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-653,17801,0,653,151,Ângelo Gabriel Borges Damaceno,45,MID,Man Utd,Chelsea,Chelsea
160,153,85,Newcastle,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,112,12124,487,375,153,Benoît Badiashile,43,DEF,Man Utd,Chelsea,Chelsea
161,154,85,Newcastle,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-186,28208,358,544,154,Lucas Bergström,40,GKP,Man Utd,Chelsea,Chelsea
162,155,85,Newcastle,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-266,37678,257,523,155,Marcus Bettinelli,40,GKP,Man Utd,Chelsea,Chelsea
163,157,85,Newcastle,2,True,2024-10-27T14:00:00Z,2,1,9,90,0,0,0,1,0,0,0,0,0,0,0,18,20.6,26.3,1.0,4.8,1,0.08,0.04,0.12,1.92,49,3496,108304,8797,5301,157,Moisés Caicedo Corozo,49,MID,Man Utd,Chelsea,Chelsea
164,158,85,Newcastle,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-350,13402,419,769,158,Cesare Casadei,45,MID,Man Utd,Chelsea,Chelsea
165,160,85,Newcastle,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-952,56247,956,1908,160,Ben Chilwell,47,DEF,Man Utd,Chelsea,Chelsea
166,161,85,Newcastle,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-21,5145,139,160,161,Carney Chukwuemeka,48,MID,Man Utd,Chelsea,Chelsea
167,162,85,Newcastle,2,True,2024-10-27T14:00:00Z,2,1,9,90,0,0,0,1,0,0,0,0,0,0,0,12,14.4,0.9,6.0,2.1,1,0.00,0.01,0.01,1.92,46,-9077,339061,8518,17595,162,Levi Colwill,46,DEF,Man Utd,Chelsea,Chelsea
168,163,85,Newcastle,1,True,2024-10-27T14:00:00Z,2,1,9,12,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.2,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-13069,466463,7919,20988,163,Marc Cucurella Saseta,50,DEF,Man Utd,Chelsea,Chelsea
169,164,85,Newcastle,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-188,7523,0,188,164,David Datro Fofana,54,FWD,Man Utd,Chelsea,Chelsea
170,165,85,Newcastle,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-184,15745,483,667,165,Deivid Washington de Souza Eugênio,50,FWD,Man Utd,Chelsea,Chelsea
171,166,85,Newcastle,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,56,-315,13512,186,501,166,Kiernan Dewsbury-Hall,56,MID,Man Utd,Chelsea,Chelsea
172,167,85,Newcastle,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-1373,33358,551,1924,167,Axel Disasi,43,DEF,Man Utd,Chelsea,Chelsea
173,168,85,Newcastle,1,True,2024-10-27T14:00:00Z,2,1,9,18,0,0,0,0,0,0,0,0,0,0,0,3,6.2,10.9,0.0,1.7,0,0.00,0.00,0.00,0.18,49,-5401,133310,2364,7765,168,Enzo Fernández,49,MID,Man Utd,Chelsea,Chelsea
174,169,85,Newcastle,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-261,16772,0,261,169,Conor Gallagher,59,MID,Man Utd,Chelsea,Chelsea
175,170,85,Newcastle,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-170,4544,0,170,170,Alfie Gilchrist,40,DEF,Man Utd,Chelsea,Chelsea
176,171,85,Newcastle,2,True,2024-10-27T14:00:00Z,2,1,9,77,0,0,0,1,0,0,0,0,0,0,0,7,4.0,13.1,15.0,3.2,1,0.29,0.03,0.32,1.92,49,14,171280,6495,6481,171,Malo Gusto,49,DEF,Man Utd,Chelsea,Chelsea
177,172,85,Newcastle,2,True,2024-10-27T14:00:00Z,2,1,9,90,0,0,0,1,0,0,0,0,0,0,0,15,21.4,13.8,0.0,3.5,1,0.00,0.04,0.04,1.92,49,12738,22642,13716,978,172,Reece James,49,DEF,Man Utd,Chelsea,Chelsea
178,173,85,Newcastle,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-90,3305,125,215,173,Omari Kellyman,44,MID,Man Utd,Chelsea,Chelsea
179,174,85,Newcastle,4,True,2024-10-27T14:00:00Z,2,1,9,71,0,1,0,1,0,0,0,1,0,0,0,25,27.0,15.8,0.0,4.3,1,0.00,0.02,0.02,1.73,45,1506,80272,5110,3604,174,Roméo Lavia,45,MID,Man Utd,Chelsea,Chelsea
180,175,85,Newcastle,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-306,22769,0,306,175,Romelu Lukaku Bolingoli,63,FWD,Man Utd,Chelsea,Chelsea
181,176,85,Newcastle,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-4,297,0,4,176,Malang Sarr,45,DEF,Man Utd,Chelsea,Chelsea
182,177,85,Newcastle,1,True,2024-10-27T14:00:00Z,2,1,9,66,0,0,0,1,0,0,0,1,0,0,0,10,13.0,27.8,46.0,8.7,1,0.08,0.18,0.26,1.55,65,3284,930080,66069,62785,177,Noni Madueke,65,MID,Man Utd,Chelsea,Chelsea
183,178,85,Newcastle,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-2426,63805,1518,3944,178,Marc Guiu Paz,48,FWD,Man Utd,Chelsea,Chelsea
184,179,85,Newcastle,1,True,2024-10-27T14:00:00Z,2,1,9,23,0,0,0,0,0,0,0,0,0,0,0,6,7.0,0.8,17.0,2.5,0,0.24,0.00,0.24,0.36,62,-14,24963,815,829,179,Mykhailo Mudryk,62,MID,Man Utd,Chelsea,Chelsea
185,180,85,Newcastle,9,True,2024-10-27T14:00:00Z,2,1,9,77,1,0,0,1,0,0,0,0,0,0,3,35,37.4,31.5,17.0,8.6,1,0.56,0.04,0.60,1.92,79,23331,1817515,103183,79852,180,Nicolas Jackson,79,FWD,Man Utd,Chelsea,Chelsea
186,181,85,Newcastle,0,True,2024-10-27T14:00:00Z,2,1,9,12,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,0.5,15.0,1.4,0,0.17,0.02,0.19,0.00,60,-16814,303846,4213,21027,181,Christopher Nkunku,60,MID,Man Utd,Chelsea,Chelsea
187,182,85,Newcastle,10,True,2024-10-27T14:00:00Z,2,1,9,90,1,0,0,1,0,0,0,0,0,0,3,35,40.8,21.9,19.0,8.2,1,0.05,0.26,0.31,1.92,109,403200,5783880,446848,43648,182,Cole Palmer,109,MID,Man Utd,Chelsea,Chelsea
